TiVA,Desci4,HS-2digit,HS-4digit,HS-6digit,EUC
D10T12,D10,09,0901,090121,CONS
D10T12,D10,09,0901,090122,CONS
D10T12,D10,09,0901,090190,CONS
D10T12,D10,09,0902,090210,CONS
D10T12,D10,09,0902,090230,CONS
D10T12,D10,09,0904,090412,CONS
D10T12,D10,09,0906,090620,CONS
D10T12,D10,10,1006,100620,INT
D10T12,D10,10,1006,100630,CONS
D10T12,D10,10,1006,100640,CONS
D10T12,D10,11,1101,110100,INT
D10T12,D10,11,1102,110220,INT
D10T12,D10,11,1102,110290,INT
D10T12,D10,11,1103,110311,INT
D10T12,D10,11,1103,110313,INT
D10T12,D10,11,1103,110319,INT
D10T12,D10,11,1103,110320,INT
D10T12,D10,11,1104,110412,CONS
D10T12,D10,11,1104,110419,CONS
D10T12,D10,11,1104,110422,CONS
D10T12,D10,11,1104,110423,CONS
D10T12,D10,11,1104,110429,CONS
D10T12,D10,11,1104,110430,CONS
D10T12,D10,11,1105,110510,INT
D10T12,D10,11,1105,110520,INT
D10T12,D10,11,1106,110610,INT
D10T12,D10,11,1106,110620,INT
D10T12,D10,11,1106,110630,INT
D10T12,D10,11,1108,110811,INT
D10T12,D10,11,1108,110812,INT
D10T12,D10,11,1108,110813,INT
D10T12,D10,11,1108,110814,INT
D10T12,D10,11,1108,110819,INT
D10T12,D10,11,1108,110820,INT
D10T12,D10,11,1109,110900,INT
D10T12,D10,12,1202,120230,INT
D10T12,D10,12,1202,120242,INT
D10T12,D10,12,1208,120810,INT
D10T12,D10,12,1208,120890,INT
D10T12,D10,12,1214,121410,INT
D10T12,D10,13,1302,130212,INT
D10T12,D10,13,1302,130213,INT
D10T12,D10,13,1302,130219,INT
D10T12,D10,13,1302,130220,INT
D10T12,D10,13,1302,130231,INT
D10T12,D10,13,1302,130232,INT
D10T12,D10,13,1302,130239,INT
D10T12,D10,14,1404,140420,INT
D10T12,D10,15,1501,150110,INT
D10T12,D10,15,1501,150120,INT
D10T12,D10,15,1501,150190,INT
D10T12,D10,15,1502,150210,INT
D10T12,D10,15,1502,150290,INT
D10T12,D10,15,1503,150300,INT
D10T12,D10,15,1504,150410,INT
D10T12,D10,15,1504,150420,INT
D10T12,D10,15,1504,150430,INT
D10T12,D10,15,1505,150500,INT
D10T12,D10,15,1506,150600,INT
D10T12,D10,15,1507,150710,INT
D10T12,D10,15,1507,150790,CONS
D10T12,D10,15,1508,150810,INT
D10T12,D10,15,1508,150890,CONS
D10T12,D10,15,1509,150910,CONS
D10T12,D10,15,1509,150990,CONS
D10T12,D10,15,1510,151000,INT
D10T12,D10,15,1511,151110,INT
D10T12,D10,15,1511,151190,INT
D10T12,D10,15,1512,151211,INT
D10T12,D10,15,1512,151219,CONS
D10T12,D10,15,1512,151221,INT
D10T12,D10,15,1512,151229,INT
D10T12,D10,15,1513,151311,INT
D10T12,D10,15,1513,151319,INT
D10T12,D10,15,1513,151321,INT
D10T12,D10,15,1513,151329,INT
D10T12,D10,15,1514,151411,INT
D10T12,D10,15,1514,151419,CONS
D10T12,D10,15,1514,151491,INT
D10T12,D10,15,1514,151499,CONS
D10T12,D10,15,1515,151511,INT
D10T12,D10,15,1515,151519,INT
D10T12,D10,15,1515,151521,INT
D10T12,D10,15,1515,151529,CONS
D10T12,D10,15,1515,151530,INT
D10T12,D10,15,1515,151550,INT
D10T12,D10,15,1515,151590,INT
D10T12,D10,15,1516,151610,INT
D10T12,D10,15,1516,151620,INT
D10T12,D10,15,1517,151710,CONS
D10T12,D10,15,1517,151790,CONS
D10T12,D10,15,1521,152110,INT
D10T12,D10,15,1522,152200,INT
D10T12,D10,16,1601,160100,CONS
D10T12,D10,16,1602,160210,CONS
D10T12,D10,16,1602,160220,CONS
D10T12,D10,16,1602,160231,CONS
D10T12,D10,16,1602,160232,CONS
D10T12,D10,16,1602,160239,CONS
D10T12,D10,16,1602,160241,CONS
D10T12,D10,16,1602,160242,CONS
D10T12,D10,16,1602,160249,CONS
D10T12,D10,16,1602,160250,CONS
D10T12,D10,16,1602,160290,CONS
D10T12,D10,16,1603,160300,INT
D10T12,D10,16,1604,160411,CONS
D10T12,D10,16,1604,160412,CONS
D10T12,D10,16,1604,160413,CONS
D10T12,D10,16,1604,160414,CONS
D10T12,D10,16,1604,160415,CONS
D10T12,D10,16,1604,160416,CONS
D10T12,D10,16,1604,160417,CONS
D10T12,D10,16,1604,160419,CONS
D10T12,D10,16,1604,160420,CONS
D10T12,D10,16,1604,160431,CONS
D10T12,D10,16,1604,160432,CONS
D10T12,D10,16,1605,160510,CONS
D10T12,D10,16,1605,160521,CONS
D10T12,D10,16,1605,160529,CONS
D10T12,D10,16,1605,160530,CONS
D10T12,D10,16,1605,160540,CONS
D10T12,D10,16,1605,160551,CONS
D10T12,D10,16,1605,160552,CONS
D10T12,D10,16,1605,160553,CONS
D10T12,D10,16,1605,160554,CONS
D10T12,D10,16,1605,160555,CONS
D10T12,D10,16,1605,160556,CONS
D10T12,D10,16,1605,160557,CONS
D10T12,D10,16,1605,160558,CONS
D10T12,D10,16,1605,160559,CONS
D10T12,D10,16,1605,160561,CONS
D10T12,D10,16,1605,160562,CONS
D10T12,D10,16,1605,160563,CONS
D10T12,D10,16,1605,160569,CONS
D10T12,D10,17,1701,170112,INT
D10T12,D10,17,1701,170113,INT
D10T12,D10,17,1701,170114,INT
D10T12,D10,17,1701,170191,INT
D10T12,D10,17,1701,170199,CONS
D10T12,D10,17,1702,170211,INT
D10T12,D10,17,1702,170219,INT
D10T12,D10,17,1702,170220,CONS
D10T12,D10,17,1702,170230,INT
D10T12,D10,17,1702,170240,INT
D10T12,D10,17,1702,170250,INT
D10T12,D10,17,1702,170260,INT
D10T12,D10,17,1702,170290,INT
D10T12,D10,17,1703,170310,INT
D10T12,D10,17,1703,170390,INT
D10T12,D10,17,1704,170410,CONS
D10T12,D10,17,1704,170490,CONS
D10T12,D10,18,1802,180200,INT
D10T12,D10,18,1803,180310,INT
D10T12,D10,18,1803,180320,INT
D10T12,D10,18,1804,180400,INT
D10T12,D10,18,1805,180500,INT
D10T12,D10,18,1806,180610,CONS
D10T12,D10,18,1806,180620,INT
D10T12,D10,18,1806,180631,CONS
D10T12,D10,18,1806,180632,CONS
D10T12,D10,18,1806,180690,CONS
D10T12,D10,19,1901,190110,CONS
D10T12,D10,19,1901,190120,CONS
D10T12,D10,19,1901,190190,INT
D10T12,D10,19,1902,190211,CONS
D10T12,D10,19,1902,190219,CONS
D10T12,D10,19,1902,190220,CONS
D10T12,D10,19,1902,190230,CONS
D10T12,D10,19,1902,190240,CONS
D10T12,D10,19,1903,190300,INT
D10T12,D10,19,1904,190410,CONS
D10T12,D10,19,1904,190420,CONS
D10T12,D10,19,1904,190430,CONS
D10T12,D10,19,1904,190490,CONS
D10T12,D10,19,1905,190510,CONS
D10T12,D10,19,1905,190520,CONS
D10T12,D10,19,1905,190531,CONS
D10T12,D10,19,1905,190532,CONS
D10T12,D10,19,1905,190540,CONS
D10T12,D10,19,1905,190590,CONS
D10T12,D10,20,2001,200110,CONS
D10T12,D10,20,2001,200190,CONS
D10T12,D10,20,2002,200210,CONS
D10T12,D10,20,2002,200290,CONS
D10T12,D10,20,2003,200310,CONS
D10T12,D10,20,2003,200390,CONS
D10T12,D10,20,2004,200410,CONS
D10T12,D10,20,2004,200490,CONS
D10T12,D10,20,2005,200510,CONS
D10T12,D10,20,2005,200520,CONS
D10T12,D10,20,2005,200540,CONS
D10T12,D10,20,2005,200551,CONS
D10T12,D10,20,2005,200559,CONS
D10T12,D10,20,2005,200560,CONS
D10T12,D10,20,2005,200570,CONS
D10T12,D10,20,2005,200580,CONS
D10T12,D10,20,2005,200591,CONS
D10T12,D10,20,2005,200599,CONS
D10T12,D10,20,2006,200600,CONS
D10T12,D10,20,2007,200710,CONS
D10T12,D10,20,2007,200791,CONS
D10T12,D10,20,2007,200799,CONS
D10T12,D10,20,2008,200811,CONS
D10T12,D10,20,2008,200819,CONS
D10T12,D10,20,2008,200820,CONS
D10T12,D10,20,2008,200830,CONS
D10T12,D10,20,2008,200840,CONS
D10T12,D10,20,2008,200850,CONS
D10T12,D10,20,2008,200860,CONS
D10T12,D10,20,2008,200870,CONS
D10T12,D10,20,2008,200880,CONS
D10T12,D10,20,2008,200891,CONS
D10T12,D10,20,2008,200893,CONS
D10T12,D10,20,2008,200897,CONS
D10T12,D10,20,2008,200899,CONS
D10T12,D10,20,2009,200911,CONS
D10T12,D10,20,2009,200912,CONS
D10T12,D10,20,2009,200919,CONS
D10T12,D10,20,2009,200921,CONS
D10T12,D10,20,2009,200929,CONS
D10T12,D10,20,2009,200931,CONS
D10T12,D10,20,2009,200939,CONS
D10T12,D10,20,2009,200941,CONS
D10T12,D10,20,2009,200949,CONS
D10T12,D10,20,2009,200950,CONS
D10T12,D10,20,2009,200961,CONS
D10T12,D10,20,2009,200969,CONS
D10T12,D10,20,2009,200971,CONS
D10T12,D10,20,2009,200979,CONS
D10T12,D10,20,2009,200981,CONS
D10T12,D10,20,2009,200989,CONS
D10T12,D10,20,2009,200990,CONS
D10T12,D10,21,2101,210111,CONS
D10T12,D10,21,2101,210112,CONS
D10T12,D10,21,2101,210120,CONS
D10T12,D10,21,2101,210130,CONS
D10T12,D10,21,2102,210210,INT
D10T12,D10,21,2102,210220,INT
D10T12,D10,21,2102,210230,INT
D10T12,D10,21,2103,210310,CONS
D10T12,D10,21,2103,210320,CONS
D10T12,D10,21,2103,210330,CONS
D10T12,D10,21,2103,210390,CONS
D10T12,D10,21,2104,210410,CONS
D10T12,D10,21,2104,210420,CONS
D10T12,D10,21,2105,210500,CONS
D10T12,D10,21,2106,210610,CONS
D10T12,D10,21,2106,210690,CONS
D10T12,D10,22,2209,220900,CONS
D10T12,D10,23,2301,230110,INT
D10T12,D10,23,2301,230120,INT
D10T12,D10,23,2302,230210,INT
D10T12,D10,23,2302,230230,INT
D10T12,D10,23,2302,230240,INT
D10T12,D10,23,2302,230250,INT
D10T12,D10,23,2303,230310,INT
D10T12,D10,23,2303,230320,INT
D10T12,D10,23,2304,230400,INT
D10T12,D10,23,2305,230500,INT
D10T12,D10,23,2306,230610,INT
D10T12,D10,23,2306,230620,INT
D10T12,D10,23,2306,230630,INT
D10T12,D10,23,2306,230641,INT
D10T12,D10,23,2306,230649,INT
D10T12,D10,23,2306,230650,INT
D10T12,D10,23,2306,230660,INT
D10T12,D10,23,2306,230690,INT
D10T12,D10,23,2309,230910,CONS
D10T12,D10,23,2309,230990,INT
D10T12,D10,35,3501,350110,INT
D10T12,D10,35,3502,350211,INT
D10T12,D10,35,3502,350219,INT
D10T12,D10,35,3505,350510,INT
D10T12,D10,41,4101,410120,INT
D10T12,D10,41,4101,410150,INT
D10T12,D10,41,4101,410190,INT
D10T12,D10,41,4102,410210,INT
D10T12,D10,41,4102,410221,INT
D10T12,D10,41,4102,410229,INT
D10T12,D10,41,4103,410330,INT
D10T12,D10,41,4103,410390,INT
D10T12,D11,11,1107,110710,INT
D10T12,D11,11,1107,110720,INT
D10T12,D11,22,2201,220110,CONS
D10T12,D11,22,2201,220190,CONS
D10T12,D11,22,2202,220210,CONS
D10T12,D11,22,2202,220290,CONS
D10T12,D11,22,2203,220300,CONS
D10T12,D11,22,2204,220410,CONS
D10T12,D11,22,2204,220421,CONS
D10T12,D11,22,2204,220429,CONS
D10T12,D11,22,2204,220430,INT
D10T12,D11,22,2205,220510,CONS
D10T12,D11,22,2205,220590,CONS
D10T12,D11,22,2206,220600,CONS
D10T12,D11,22,2208,220820,CONS
D10T12,D11,22,2208,220830,CONS
D10T12,D11,22,2208,220840,CONS
D10T12,D11,22,2208,220850,CONS
D10T12,D11,22,2208,220860,CONS
D10T12,D11,22,2208,220870,CONS
D10T12,D11,22,2208,220890,CONS
D10T12,D11,23,2303,230330,INT
D10T12,D11,23,2307,230700,INT
D10T12,D11,23,2308,230800,INT
D10T12,D12,24,2401,240120,INT
D10T12,D12,24,2401,240130,INT
D10T12,D12,24,2402,240210,CONS
D10T12,D12,24,2402,240220,CONS
D10T12,D12,24,2402,240290,CONS
D10T12,D12,24,2403,240311,CONS
D10T12,D12,24,2403,240319,CONS
D10T12,D12,24,2403,240391,CONS
D10T12,D12,24,2403,240399,INT
D13T15,D13,50,5002,500200,INT
D13T15,D13,50,5003,500300,INT
D13T15,D13,50,5004,500400,INT
D13T15,D13,50,5005,500500,INT
D13T15,D13,50,5006,500600,CONS
D13T15,D13,50,5007,500710,INT
D13T15,D13,50,5007,500720,INT
D13T15,D13,50,5007,500790,INT
D13T15,D13,51,5101,510121,INT
D13T15,D13,51,5101,510129,INT
D13T15,D13,51,5101,510130,INT
D13T15,D13,51,5103,510310,INT
D13T15,D13,51,5103,510320,INT
D13T15,D13,51,5103,510330,INT
D13T15,D13,51,5104,510400,INT
D13T15,D13,51,5105,510510,INT
D13T15,D13,51,5105,510521,INT
D13T15,D13,51,5105,510529,INT
D13T15,D13,51,5105,510531,INT
D13T15,D13,51,5105,510539,INT
D13T15,D13,51,5105,510540,INT
D13T15,D13,51,5106,510610,INT
D13T15,D13,51,5106,510620,INT
D13T15,D13,51,5107,510710,INT
D13T15,D13,51,5107,510720,INT
D13T15,D13,51,5108,510810,INT
D13T15,D13,51,5108,510820,INT
D13T15,D13,51,5109,510910,CONS
D13T15,D13,51,5109,510990,CONS
D13T15,D13,51,5110,511000,INT
D13T15,D13,51,5111,511111,INT
D13T15,D13,51,5111,511119,INT
D13T15,D13,51,5111,511120,INT
D13T15,D13,51,5111,511130,INT
D13T15,D13,51,5111,511190,INT
D13T15,D13,51,5112,511211,INT
D13T15,D13,51,5112,511219,INT
D13T15,D13,51,5112,511220,INT
D13T15,D13,51,5112,511230,INT
D13T15,D13,51,5112,511290,INT
D13T15,D13,51,5113,511300,INT
D13T15,D13,52,5202,520210,INT
D13T15,D13,52,5202,520291,INT
D13T15,D13,52,5202,520299,INT
D13T15,D13,52,5203,520300,INT
D13T15,D13,52,5204,520411,INT
D13T15,D13,52,5204,520419,INT
D13T15,D13,52,5204,520420,CONS
D13T15,D13,52,5205,520511,INT
D13T15,D13,52,5205,520512,INT
D13T15,D13,52,5205,520513,INT
D13T15,D13,52,5205,520514,INT
D13T15,D13,52,5205,520515,INT
D13T15,D13,52,5205,520521,INT
D13T15,D13,52,5205,520522,INT
D13T15,D13,52,5205,520523,INT
D13T15,D13,52,5205,520524,INT
D13T15,D13,52,5205,520526,INT
D13T15,D13,52,5205,520527,INT
D13T15,D13,52,5205,520528,INT
D13T15,D13,52,5205,520531,INT
D13T15,D13,52,5205,520532,INT
D13T15,D13,52,5205,520533,INT
D13T15,D13,52,5205,520534,INT
D13T15,D13,52,5205,520535,INT
D13T15,D13,52,5205,520541,INT
D13T15,D13,52,5205,520542,INT
D13T15,D13,52,5205,520543,INT
D13T15,D13,52,5205,520544,INT
D13T15,D13,52,5205,520546,INT
D13T15,D13,52,5205,520547,INT
D13T15,D13,52,5205,520548,INT
D13T15,D13,52,5206,520611,INT
D13T15,D13,52,5206,520612,INT
D13T15,D13,52,5206,520613,INT
D13T15,D13,52,5206,520614,INT
D13T15,D13,52,5206,520615,INT
D13T15,D13,52,5206,520621,INT
D13T15,D13,52,5206,520622,INT
D13T15,D13,52,5206,520623,INT
D13T15,D13,52,5206,520624,INT
D13T15,D13,52,5206,520625,INT
D13T15,D13,52,5206,520631,INT
D13T15,D13,52,5206,520632,INT
D13T15,D13,52,5206,520633,INT
D13T15,D13,52,5206,520634,INT
D13T15,D13,52,5206,520635,INT
D13T15,D13,52,5206,520641,INT
D13T15,D13,52,5206,520642,INT
D13T15,D13,52,5206,520643,INT
D13T15,D13,52,5206,520644,INT
D13T15,D13,52,5206,520645,INT
D13T15,D13,52,5207,520710,CONS
D13T15,D13,52,5207,520790,CONS
D13T15,D13,52,5208,520811,INT
D13T15,D13,52,5208,520812,INT
D13T15,D13,52,5208,520813,INT
D13T15,D13,52,5208,520819,INT
D13T15,D13,52,5208,520821,INT
D13T15,D13,52,5208,520822,INT
D13T15,D13,52,5208,520823,INT
D13T15,D13,52,5208,520829,INT
D13T15,D13,52,5208,520831,INT
D13T15,D13,52,5208,520832,INT
D13T15,D13,52,5208,520833,INT
D13T15,D13,52,5208,520839,INT
D13T15,D13,52,5208,520841,INT
D13T15,D13,52,5208,520842,INT
D13T15,D13,52,5208,520843,INT
D13T15,D13,52,5208,520849,INT
D13T15,D13,52,5208,520851,INT
D13T15,D13,52,5208,520852,INT
D13T15,D13,52,5208,520859,INT
D13T15,D13,52,5209,520911,INT
D13T15,D13,52,5209,520912,INT
D13T15,D13,52,5209,520919,INT
D13T15,D13,52,5209,520921,INT
D13T15,D13,52,5209,520922,INT
D13T15,D13,52,5209,520929,INT
D13T15,D13,52,5209,520931,INT
D13T15,D13,52,5209,520932,INT
D13T15,D13,52,5209,520939,INT
D13T15,D13,52,5209,520941,INT
D13T15,D13,52,5209,520942,INT
D13T15,D13,52,5209,520943,INT
D13T15,D13,52,5209,520949,INT
D13T15,D13,52,5209,520951,INT
D13T15,D13,52,5209,520952,INT
D13T15,D13,52,5209,520959,INT
D13T15,D13,52,5210,521011,INT
D13T15,D13,52,5210,521019,INT
D13T15,D13,52,5210,521021,INT
D13T15,D13,52,5210,521029,INT
D13T15,D13,52,5210,521031,INT
D13T15,D13,52,5210,521032,INT
D13T15,D13,52,5210,521039,INT
D13T15,D13,52,5210,521041,INT
D13T15,D13,52,5210,521049,INT
D13T15,D13,52,5210,521051,INT
D13T15,D13,52,5210,521059,INT
D13T15,D13,52,5211,521111,INT
D13T15,D13,52,5211,521112,INT
D13T15,D13,52,5211,521119,INT
D13T15,D13,52,5211,521120,INT
D13T15,D13,52,5211,521131,INT
D13T15,D13,52,5211,521132,INT
D13T15,D13,52,5211,521139,INT
D13T15,D13,52,5211,521141,INT
D13T15,D13,52,5211,521142,INT
D13T15,D13,52,5211,521143,INT
D13T15,D13,52,5211,521149,INT
D13T15,D13,52,5211,521151,INT
D13T15,D13,52,5211,521152,INT
D13T15,D13,52,5211,521159,INT
D13T15,D13,52,5212,521211,INT
D13T15,D13,52,5212,521212,INT
D13T15,D13,52,5212,521213,INT
D13T15,D13,52,5212,521214,INT
D13T15,D13,52,5212,521215,INT
D13T15,D13,52,5212,521221,INT
D13T15,D13,52,5212,521222,INT
D13T15,D13,52,5212,521223,INT
D13T15,D13,52,5212,521224,INT
D13T15,D13,52,5212,521225,INT
D13T15,D13,53,5301,530121,INT
D13T15,D13,53,5301,530129,INT
D13T15,D13,53,5301,530130,INT
D13T15,D13,53,5302,530290,INT
D13T15,D13,53,5303,530390,INT
D13T15,D13,53,5306,530610,INT
D13T15,D13,53,5306,530620,INT
D13T15,D13,53,5307,530710,INT
D13T15,D13,53,5307,530720,INT
D13T15,D13,53,5308,530810,INT
D13T15,D13,53,5308,530820,INT
D13T15,D13,53,5308,530890,INT
D13T15,D13,53,5309,530911,INT
D13T15,D13,53,5309,530919,INT
D13T15,D13,53,5309,530921,INT
D13T15,D13,53,5309,530929,INT
D13T15,D13,53,5310,531010,INT
D13T15,D13,53,5310,531090,INT
D13T15,D13,53,5311,531100,INT
D13T15,D13,54,5401,540110,INT
D13T15,D13,54,5401,540120,INT
D13T15,D13,54,5402,540261,INT
D13T15,D13,54,5402,540262,INT
D13T15,D13,54,5402,540269,INT
D13T15,D13,54,5403,540341,INT
D13T15,D13,54,5403,540342,INT
D13T15,D13,54,5403,540349,INT
D13T15,D13,54,5406,540600,CONS
D13T15,D13,54,5407,540710,INT
D13T15,D13,54,5407,540720,INT
D13T15,D13,54,5407,540730,INT
D13T15,D13,54,5407,540741,INT
D13T15,D13,54,5407,540742,INT
D13T15,D13,54,5407,540743,INT
D13T15,D13,54,5407,540744,INT
D13T15,D13,54,5407,540751,INT
D13T15,D13,54,5407,540752,INT
D13T15,D13,54,5407,540753,INT
D13T15,D13,54,5407,540754,INT
D13T15,D13,54,5407,540761,INT
D13T15,D13,54,5407,540769,INT
D13T15,D13,54,5407,540771,INT
D13T15,D13,54,5407,540772,INT
D13T15,D13,54,5407,540773,INT
D13T15,D13,54,5407,540774,INT
D13T15,D13,54,5407,540781,INT
D13T15,D13,54,5407,540782,INT
D13T15,D13,54,5407,540783,INT
D13T15,D13,54,5407,540784,INT
D13T15,D13,54,5407,540791,INT
D13T15,D13,54,5407,540792,INT
D13T15,D13,54,5407,540793,INT
D13T15,D13,54,5407,540794,INT
D13T15,D13,54,5408,540810,INT
D13T15,D13,54,5408,540821,INT
D13T15,D13,54,5408,540822,INT
D13T15,D13,54,5408,540823,INT
D13T15,D13,54,5408,540824,INT
D13T15,D13,54,5408,540831,INT
D13T15,D13,54,5408,540832,INT
D13T15,D13,54,5408,540833,INT
D13T15,D13,54,5408,540834,INT
D13T15,D13,55,5505,550510,INT
D13T15,D13,55,5505,550520,INT
D13T15,D13,55,5506,550610,INT
D13T15,D13,55,5506,550620,INT
D13T15,D13,55,5506,550630,INT
D13T15,D13,55,5506,550690,INT
D13T15,D13,55,5507,550700,INT
D13T15,D13,55,5508,550810,INT
D13T15,D13,55,5508,550820,INT
D13T15,D13,55,5509,550911,INT
D13T15,D13,55,5509,550912,INT
D13T15,D13,55,5509,550921,INT
D13T15,D13,55,5509,550922,INT
D13T15,D13,55,5509,550931,INT
D13T15,D13,55,5509,550932,INT
D13T15,D13,55,5509,550941,INT
D13T15,D13,55,5509,550942,INT
D13T15,D13,55,5509,550951,INT
D13T15,D13,55,5509,550952,INT
D13T15,D13,55,5509,550953,INT
D13T15,D13,55,5509,550959,INT
D13T15,D13,55,5509,550961,INT
D13T15,D13,55,5509,550962,INT
D13T15,D13,55,5509,550969,INT
D13T15,D13,55,5509,550991,INT
D13T15,D13,55,5509,550992,INT
D13T15,D13,55,5509,550999,INT
D13T15,D13,55,5510,551011,INT
D13T15,D13,55,5510,551012,INT
D13T15,D13,55,5510,551020,INT
D13T15,D13,55,5510,551030,INT
D13T15,D13,55,5510,551090,INT
D13T15,D13,55,5511,551110,CONS
D13T15,D13,55,5511,551120,CONS
D13T15,D13,55,5511,551130,CONS
D13T15,D13,55,5512,551211,INT
D13T15,D13,55,5512,551219,INT
D13T15,D13,55,5512,551221,INT
D13T15,D13,55,5512,551229,INT
D13T15,D13,55,5512,551291,INT
D13T15,D13,55,5512,551299,INT
D13T15,D13,55,5513,551311,INT
D13T15,D13,55,5513,551312,INT
D13T15,D13,55,5513,551313,INT
D13T15,D13,55,5513,551319,INT
D13T15,D13,55,5513,551321,INT
D13T15,D13,55,5513,551323,INT
D13T15,D13,55,5513,551329,INT
D13T15,D13,55,5513,551331,INT
D13T15,D13,55,5513,551339,INT
D13T15,D13,55,5513,551341,INT
D13T15,D13,55,5513,551349,INT
D13T15,D13,55,5514,551411,INT
D13T15,D13,55,5514,551412,INT
D13T15,D13,55,5514,551419,INT
D13T15,D13,55,5514,551421,INT
D13T15,D13,55,5514,551422,INT
D13T15,D13,55,5514,551423,INT
D13T15,D13,55,5514,551429,INT
D13T15,D13,55,5514,551430,INT
D13T15,D13,55,5514,551441,INT
D13T15,D13,55,5514,551442,INT
D13T15,D13,55,5514,551443,INT
D13T15,D13,55,5514,551449,INT
D13T15,D13,55,5515,551511,INT
D13T15,D13,55,5515,551512,INT
D13T15,D13,55,5515,551513,INT
D13T15,D13,55,5515,551519,INT
D13T15,D13,55,5515,551521,INT
D13T15,D13,55,5515,551522,INT
D13T15,D13,55,5515,551529,INT
D13T15,D13,55,5515,551591,INT
D13T15,D13,55,5515,551599,INT
D13T15,D13,55,5516,551611,INT
D13T15,D13,55,5516,551612,INT
D13T15,D13,55,5516,551613,INT
D13T15,D13,55,5516,551614,INT
D13T15,D13,55,5516,551621,INT
D13T15,D13,55,5516,551622,INT
D13T15,D13,55,5516,551623,INT
D13T15,D13,55,5516,551624,INT
D13T15,D13,55,5516,551631,INT
D13T15,D13,55,5516,551632,INT
D13T15,D13,55,5516,551633,INT
D13T15,D13,55,5516,551634,INT
D13T15,D13,55,5516,551641,INT
D13T15,D13,55,5516,551642,INT
D13T15,D13,55,5516,551643,INT
D13T15,D13,55,5516,551644,INT
D13T15,D13,55,5516,551691,INT
D13T15,D13,55,5516,551692,INT
D13T15,D13,55,5516,551693,INT
D13T15,D13,55,5516,551694,INT
D13T15,D13,56,5601,560121,INT
D13T15,D13,56,5601,560122,INT
D13T15,D13,56,5601,560129,INT
D13T15,D13,56,5601,560130,INT
D13T15,D13,56,5602,560210,INT
D13T15,D13,56,5602,560221,INT
D13T15,D13,56,5602,560229,INT
D13T15,D13,56,5602,560290,INT
D13T15,D13,56,5603,560311,INT
D13T15,D13,56,5603,560312,INT
D13T15,D13,56,5603,560313,INT
D13T15,D13,56,5603,560314,INT
D13T15,D13,56,5603,560391,INT
D13T15,D13,56,5603,560392,INT
D13T15,D13,56,5603,560393,INT
D13T15,D13,56,5603,560394,INT
D13T15,D13,56,5604,560410,INT
D13T15,D13,56,5604,560490,INT
D13T15,D13,56,5605,560500,INT
D13T15,D13,56,5606,560600,INT
D13T15,D13,56,5607,560721,INT
D13T15,D13,56,5607,560729,INT
D13T15,D13,56,5607,560741,INT
D13T15,D13,56,5607,560749,INT
D13T15,D13,56,5607,560750,INT
D13T15,D13,56,5607,560790,INT
D13T15,D13,56,5608,560811,INT
D13T15,D13,56,5608,560819,INT
D13T15,D13,56,5608,560890,INT
D13T15,D13,56,5609,560900,INT
D13T15,D13,57,5701,570110,CONS
D13T15,D13,57,5701,570190,CONS
D13T15,D13,57,5702,570210,CONS
D13T15,D13,57,5702,570220,CONS
D13T15,D13,57,5702,570231,CONS
D13T15,D13,57,5702,570232,CONS
D13T15,D13,57,5702,570239,CONS
D13T15,D13,57,5702,570241,CONS
D13T15,D13,57,5702,570242,CONS
D13T15,D13,57,5702,570249,CONS
D13T15,D13,57,5702,570250,CONS
D13T15,D13,57,5702,570291,CONS
D13T15,D13,57,5702,570292,CONS
D13T15,D13,57,5702,570299,CONS
D13T15,D13,57,5703,570310,CONS
D13T15,D13,57,5703,570320,CONS
D13T15,D13,57,5703,570330,CONS
D13T15,D13,57,5703,570390,CONS
D13T15,D13,57,5704,570410,CONS
D13T15,D13,57,5704,570490,CONS
D13T15,D13,57,5705,570500,CONS
D13T15,D13,58,5801,580110,INT
D13T15,D13,58,5801,580121,INT
D13T15,D13,58,5801,580122,INT
D13T15,D13,58,5801,580123,INT
D13T15,D13,58,5801,580126,INT
D13T15,D13,58,5801,580127,INT
D13T15,D13,58,5801,580131,INT
D13T15,D13,58,5801,580132,INT
D13T15,D13,58,5801,580133,INT
D13T15,D13,58,5801,580136,INT
D13T15,D13,58,5801,580137,INT
D13T15,D13,58,5801,580190,INT
D13T15,D13,58,5802,580211,INT
D13T15,D13,58,5802,580219,INT
D13T15,D13,58,5802,580220,INT
D13T15,D13,58,5802,580230,INT
D13T15,D13,58,5803,580300,INT
D13T15,D13,58,5804,580410,INT
D13T15,D13,58,5804,580421,INT
D13T15,D13,58,5804,580429,INT
D13T15,D13,58,5804,580430,INT
D13T15,D13,58,5805,580500,CONS
D13T15,D13,58,5806,580610,INT
D13T15,D13,58,5806,580620,INT
D13T15,D13,58,5806,580631,INT
D13T15,D13,58,5806,580632,INT
D13T15,D13,58,5806,580639,INT
D13T15,D13,58,5806,580640,INT
D13T15,D13,58,5807,580710,INT
D13T15,D13,58,5807,580790,INT
D13T15,D13,58,5808,580810,INT
D13T15,D13,58,5808,580890,INT
D13T15,D13,58,5809,580900,INT
D13T15,D13,58,5810,581010,INT
D13T15,D13,58,5810,581091,INT
D13T15,D13,58,5810,581092,INT
D13T15,D13,58,5810,581099,INT
D13T15,D13,58,5811,581100,INT
D13T15,D13,59,5901,590110,INT
