wExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'848180010',103,NO,KG,1146281,1491439,2635983,71617,100574,182529,100313,129209,192863,89568,130152,225533,138999,165470,294650,46853,109672,192567,53552,120226,186656,119073,150255,228699,42673,89928,153188,48037,97276,246230,112785,111919,152468,80614,130088,262819,242197,156670,317781
2,2013,'848180010',105,NO,KG,56487178,12385847,16645296,5870959,1088320,1330771,2619310,754513,989067,5219591,923984,1198231,5251597,1203160,1424203,4493692,1116011,1506700,3933030,1019701,1408571,6533783,1273678,1662109,2459728,999095,1352735,4124825,920722,1393404,5251859,976666,1404699,5955527,987533,1439840,4773277,1122464,1534966
2,2013,'848180010',106,NO,KG,2528241,1679457,3661292,206196,128417,262584,175326,96243,190931,217777,119695,260425,228818,165848,359068,247215,152094,344332,187438,139625,294341,243905,139160,303542,196091,123308,270459,154755,134678,282598,219958,158976,370776,232069,185985,374053,218693,135428,348183
2,2013,'848180010',108,NO,KG,116,103,903,100,100,510,0,0,0,0,0,0,0,0,0,0,0,0,16,3,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180010',110,NO,KG,16269154,10422675,23539007,1348563,717291,1632546,825282,760177,1559843,1073724,685233,1680656,1259814,920289,1987683,1044063,795805,1744388,1185164,770877,1722030,1482280,861164,1918326,1333625,831116,1815863,1396940,1029195,2316288,1741117,1010366,2343300,1854001,1031822,2395947,1724581,1009340,2422137
2,2013,'848180010',111,NO,KG,4946645,567248,1081222,231293,48751,73224,239168,42844,71489,276688,48625,83825,295042,52813,83496,324945,35546,74987,340012,39201,86801,346921,41231,104851,407998,41744,79929,604924,49397,116925,904486,63846,114582,538526,55680,112268,436642,47570,78845
2,2013,'848180010',112,NO,KG,229940,7842,94568,227776,2111,25351,83,498,3902,48,1267,16636,44,987,14337,208,1709,7342,20,37,2049,85,120,3379,1564,614,4299,34,207,6117,31,64,3668,20,168,4108,27,60,3380
2,2013,'848180010',113,NO,KG,22282,172486,172864,2681,11565,10373,661,12082,15387,6716,16071,22607,502,9621,8678,458,15849,13424,819,17428,15599,327,10193,8591,110,3176,2997,673,19378,17152,915,16047,14268,6993,17923,22410,1427,23153,21378
2,2013,'848180010',117,NO,KG,289896,306840,184232,23097,35642,18323,20847,28889,16127,32469,23527,17862,19079,29980,15157,15183,49374,22198,19169,17844,12191,26617,30191,17524,17214,8639,9174,22174,24128,17127,49346,22123,12703,17439,18073,11798,27262,18430,14048
2,2013,'848180010',118,NO,KG,347267,420583,665948,6810,54063,80009,4563,32014,54964,5445,37676,52759,7845,37802,60092,6832,43569,57634,9041,36555,66819,58786,32482,59490,12975,26810,41044,59404,25423,41689,74990,34767,51827,55832,37702,55214,44744,21720,44407
2,2013,'848180010',123,NO,KG,3716812,100265,262729,431413,8925,16509,384482,9497,23817,251679,6909,16311,670572,16942,39731,109060,14225,36365,446690,13762,27234,116801,6620,20424,10616,4022,20720,896655,8653,20896,55692,6506,22766,149952,1916,7831,193200,2288,10125
2,2013,'848180010',143,NO,KG,32880,64637,260642,5861,7771,17548,593,4897,10569,849,644,2877,1336,5565,18884,927,746,9363,1011,614,9275,1108,899,6991,13617,8730,30087,1713,11951,28523,1425,8798,74150,2950,2271,21092,1490,11751,31283
2,2013,'848180010',147,NO,KG,1,74,377,1,74,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180010',202,NO,KG,2816,6970,82323,371,1669,29581,6,42,906,306,1880,20833,19,49,1582,272,663,5281,15,751,3155,1035,92,1528,254,123,2911,17,23,583,45,961,6446,127,302,2415,349,415,7102
2,2013,'848180010',203,NO,KG,18586,47629,408087,1561,1468,11839,707,9111,109760,561,1128,10384,1017,2842,20384,2011,8638,67205,2960,1999,16276,1780,3809,25893,1444,764,13777,2405,5272,43338,953,3793,25908,1775,2246,21698,1412,6559,41625
2,2013,'848180010',204,NO,KG,135861,90498,716000,13461,8057,58485,12737,8417,47342,7458,5672,50848,5945,5384,38240,8643,6285,45758,12801,6778,56415,8591,5558,62938,7483,5816,55411,16680,12015,90574,18096,10705,86455,10203,7527,63561,13763,8284,59973
2,2013,'848180010',205,NO,KG,4006509,90240,1244035,1589,10676,74858,3827,4752,105209,574630,13071,133278,483644,11388,91815,473439,7241,166503,265138,5049,55392,635251,7419,148046,2937,4992,85156,827591,8348,141827,49672,5968,83446,472758,4774,67067,216033,6562,91438
2,2013,'848180010',206,NO,KG,142,45,1697,0,0,0,0,0,0,22,3,391,0,0,0,20,1,224,35,13,215,0,0,0,59,15,450,0,0,0,0,0,0,0,0,0,6,13,417
2,2013,'848180010',207,NO,KG,4185,15188,133033,222,1252,12631,257,998,11127,176,1039,10654,304,1202,13758,284,1299,12968,256,1238,14686,221,2106,13119,1519,832,8499,175,2037,9585,496,1149,8626,82,589,4030,193,1447,13350
2,2013,'848180010',208,NO,KG,1954730,57498,193306,274573,1871,10675,312399,9941,25354,287497,4202,18918,228184,5664,14470,108534,698,11323,335878,10164,39475,133752,3765,22600,36009,4886,7967,30,445,2461,72048,8628,17424,72934,2983,9876,92892,4251,12763
2,2013,'848180010',209,NO,KG,3636,4123,47594,16,17,845,8,10,658,1160,1042,11850,1095,870,10859,23,29,1516,10,15,291,115,79,2097,0,0,0,602,537,7399,26,50,565,520,430,7355,61,1044,4159
2,2013,'848180010',210,NO,KG,126096,58928,678434,2796,7675,54134,4375,2541,39731,1675,1644,31563,28195,4664,68573,2703,1978,45619,2115,3988,36452,55519,9433,145722,936,1300,38596,3976,7285,81186,17614,6897,56975,5173,4163,35965,1019,7360,43918
2,2013,'848180010',213,NO,KG,1396800,754438,3379898,55938,108575,264344,155252,79465,347362,34569,84053,232986,102598,99604,322283,277983,52968,276940,48407,44056,288239,52355,62652,280828,55269,40159,251533,130918,37797,227063,248812,60861,300628,186281,47328,299329,48418,36920,288363
2,2013,'848180010',215,NO,KG,27330,57632,1371898,11930,3202,77133,1116,4898,121207,1261,6707,237868,1677,2081,63534,1878,3953,75708,677,4511,139954,1037,3466,93773,562,1840,57379,1880,4068,127966,1552,8458,144901,1750,10818,132210,2010,3630,100265
2,2013,'848180010',217,NO,KG,478,196,2027,48,30,212,0,0,0,0,0,0,0,0,0,170,30,308,40,93,218,0,0,0,0,0,0,0,0,0,100,23,567,0,0,0,120,20,722
2,2013,'848180010',218,NO,KG,7729,17459,142040,202,4236,31806,167,1261,13455,0,0,0,20,188,235,16,112,1922,74,3322,5719,62,34,510,1258,536,2400,263,5696,20301,561,425,23448,1288,627,11359,3818,1022,30885
2,2013,'848180010',220,NO,KG,103495,115182,854691,19276,11903,64031,8258,9396,64371,16577,17920,127984,3586,11309,64064,13226,10378,79169,3319,7143,73231,5422,9053,73973,3370,7942,53224,9043,5728,42256,5788,6459,79907,5100,9683,72558,10530,8268,59923
2,2013,'848180010',222,NO,KG,12521,8599,48868,1601,506,1291,2205,1421,2833,528,625,5390,5,194,2986,2204,980,2335,811,335,3680,20,732,4343,1001,293,1795,2034,251,3226,58,1959,8846,1824,621,7608,230,682,4535
2,2013,'848180010',223,NO,KG,187361,177773,731987,16244,17332,74073,8873,12607,45131,18649,17595,73026,10718,12748,44588,19575,19912,77794,18132,19914,68368,14983,15404,58745,26233,15918,74755,21459,15032,63858,10716,10956,51242,11338,12507,55736,10441,7848,44671
2,2013,'848180010',224,NO,KG,1,25,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,314,0,0,0
2,2013,'848180010',225,NO,KG,3776,162869,486497,1209,143,8199,326,448,18606,85,78,2334,79,160399,394028,215,453,9344,540,114,6368,341,384,6878,249,159,11978,258,165,5319,247,363,16138,91,39,3062,136,124,4243
2,2013,'848180010',227,NO,KG,3716,13735,68849,84,776,5184,505,3077,10550,331,1269,6973,138,1433,7063,126,498,3246,343,907,5889,355,1264,6245,738,1945,7368,122,465,2600,342,709,4844,233,454,4131,399,938,4756
2,2013,'848180010',231,NO,KG,68,1605,3034,0,0,0,0,0,0,20,469,1269,29,571,999,0,0,0,0,0,0,12,280,470,0,0,0,0,0,0,0,0,0,7,285,296,0,0,0
2,2013,'848180010',234,NO,KG,60,32,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180010',242,NO,KG,205,619,8129,0,0,0,0,0,0,0,0,0,0,0,0,31,3,1450,47,69,1328,0,0,0,66,229,1910,0,0,0,21,41,1013,0,0,0,40,277,2428
2,2013,'848180010',245,NO,KG,32004,20998,110764,2323,1654,7820,1014,646,5849,2720,1660,10228,1885,1402,5963,2710,1584,9147,2321,1529,7201,3636,2289,11918,3794,2559,15052,3608,2151,11035,2149,1305,8271,2894,1898,7736,2950,2321,10544
2,2013,'848180010',302,NO,KG,898,5851,50652,284,3995,6752,33,25,734,45,59,4592,3,32,4524,383,107,3606,2,148,4704,46,318,4992,29,99,6520,28,8,1391,14,254,8215,4,23,712,27,783,3910
2,2013,'848180010',304,NO,KG,3062090,797490,16445687,123348,69992,989161,371757,50171,855445,287605,49878,929682,260449,132514,1375065,361091,72985,1476634,345875,49441,1221956,351943,84733,1478914,313432,97524,1758227,132924,46686,1966041,138958,50537,1673613,274681,54000,1471957,100027,39029,1248992
2,2013,'848180010',305,NO,KG,252198,146815,446833,15107,10510,28867,18125,8638,26489,23289,13781,36996,12332,6786,23764,46251,28827,84020,30765,19879,59156,10310,3065,20510,21107,10314,29914,12343,6576,22671,40703,27503,67673,7866,5496,26624,14000,5440,20149
2,2013,'848180010',410,NO,KG,341,164,2722,0,0,0,0,0,0,0,0,0,180,55,1209,60,48,397,0,0,0,0,0,0,0,0,0,0,0,0,1,16,381,0,0,0,100,45,735
2,2013,'848180010',413,NO,KG,603,781,7842,0,0,0,12,34,761,0,0,0,96,106,991,165,194,1771,0,0,0,0,0,0,120,133,1249,0,0,0,0,0,0,5,13,370,205,301,2700
2,2013,'848180010',551,NO,KG,2,2,221,0,0,0,0,0,0,0,0,0,0,0,0,2,2,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180010',601,NO,KG,2538,13948,59868,75,444,2160,179,421,1359,212,1211,5203,158,629,4096,280,4785,15820,314,1171,6808,126,331,1244,156,328,1745,268,1243,4791,247,573,4047,345,476,4579,178,2336,8016
2,2013,'848180010',606,NO,KG,3575,7515,61187,1269,1172,13198,13,62,554,4,36,269,451,381,4963,438,310,6392,0,0,0,240,100,720,961,4394,27941,0,0,0,2,160,404,197,900,6746,0,0,0
2,2013,'848180020',103,NO,KG,604777,620801,1475786,68568,68523,155692,43968,49707,114271,41006,43600,98946,46315,46880,104476,30494,34891,78570,49714,48387,123166,62859,64582,159147,48837,43171,106282,58371,59901,148865,60360,57367,142916,51657,54712,141091,42628,49080,102364
2,2013,'848180020',105,NO,KG,16930075,5480489,10737014,1202433,384232,685368,981168,298864,513447,1354787,430789,798698,1655275,493328,938898,1642551,499447,973278,1684505,525140,1015268,1813013,560031,1120263,1277561,468995,953051,1321891,450943,927521,1294459,428002,884542,1384065,529586,1074459,1318367,411132,852221
2,2013,'848180020',106,NO,KG,705846,268699,489831,74012,22815,47062,42213,16695,27406,51166,23918,37253,46095,12566,24500,64526,26739,46337,50835,19328,38146,44079,21440,39048,61951,28086,52464,57032,20148,34518,65805,21215,50197,88906,32314,54957,59226,23435,37943
2,2013,'848180020',110,NO,KG,841150,540909,1296967,46706,11311,13091,53897,11882,13521,54345,8477,14855,87446,17052,31323,99310,15831,29145,91455,16192,27479,61738,88320,225778,108551,77264,187758,25986,47325,122088,58470,90995,234780,73406,90012,226766,79840,66248,170383
2,2013,'848180020',111,NO,KG,5639819,2702163,3339179,290241,140378,152531,449297,214077,230199,663087,273485,315775,452955,206810,242650,554592,266758,324959,554464,279745,355344,529320,265897,331661,380783,196988,260326,303978,147888,200387,481598,237431,315338,497604,242355,309282,481900,230351,300727
2,2013,'848180020',118,NO,KG,19152,26732,52462,2448,3518,6073,2076,2954,5284,1512,2120,3902,1020,1412,2751,1104,1527,2947,0,0,0,3564,4926,10180,0,0,0,1020,1418,2890,3216,4454,9190,1752,2430,4959,1440,1973,4286
2,2013,'848180020',123,NO,KG,27,70,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,70,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',143,NO,KG,29,91,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,91,340,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',203,NO,KG,16645,7742,26950,910,1009,1608,1363,502,2576,1764,582,2470,460,207,550,1020,409,1246,1512,863,3099,1921,875,2696,1140,454,1397,1874,743,3560,1846,932,2954,1325,546,1882,1510,620,2912
2,2013,'848180020',204,NO,KG,34003,13868,113149,4198,1045,8363,5489,1941,12199,765,285,2528,462,511,8016,3703,1361,11382,1145,2131,18034,1202,1686,9512,410,416,5715,3626,497,4622,3993,1078,8929,3705,879,8690,5305,2038,15159
2,2013,'848180020',205,NO,KG,6493,15806,126309,474,1223,8149,845,1689,15036,695,1496,12306,164,603,4410,502,1725,12521,996,1850,16304,223,642,4643,325,1050,7587,558,1304,10748,708,1285,12370,323,1436,8711,680,1503,13524
2,2013,'848180020',207,NO,KG,894,1509,14132,56,149,1340,85,161,1614,102,216,2049,309,422,3895,143,120,709,0,0,0,46,87,847,31,86,574,35,31,356,56,131,1683,9,55,533,22,51,532
2,2013,'848180020',208,NO,KG,5088,1428,8851,226,63,349,1,20,316,510,141,642,943,226,1204,117,39,287,15,104,931,0,0,0,945,256,1327,492,76,892,310,104,565,598,170,906,931,229,1432
2,2013,'848180020',210,NO,KG,3876,4910,34946,224,449,5145,0,0,0,233,281,3371,200,27,228,509,1886,8493,12,24,261,159,231,2304,791,397,4145,105,119,1475,248,131,1460,100,42,560,1295,1323,7504
2,2013,'848180020',213,NO,KG,288403,121047,528985,54922,8706,29855,4662,4102,18802,6830,8934,43432,14466,8532,48116,60770,10567,35942,6799,9940,41839,9083,12247,60265,71271,14136,62554,21738,14139,54821,8605,7146,30952,12966,17303,76219,16291,5295,26188
2,2013,'848180020',215,NO,KG,6452,13016,125684,337,761,7720,433,1001,8967,23,30,650,969,2147,20804,706,1485,18528,196,606,5770,523,1282,11280,300,530,6645,2220,3235,29449,233,526,5170,136,292,3922,376,1121,6779
2,2013,'848180020',217,NO,KG,333,793,3980,0,0,0,47,187,840,86,377,1899,0,0,0,200,229,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',220,NO,KG,533476,137439,254619,5287,1678,3855,15759,2945,6069,54046,13344,21051,53070,12220,17740,41245,14083,28647,9204,1421,3259,57820,13778,28523,55430,7937,16026,42983,15307,26993,18993,4145,14458,115719,33589,43122,63920,16992,44876
2,2013,'848180020',222,NO,KG,1000,53,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,53,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',223,NO,KG,1229,754,8920,0,0,0,0,0,0,0,0,0,0,0,0,480,180,4238,0,0,0,126,177,1260,0,0,0,0,0,0,13,38,288,482,212,1841,128,147,1293
2,2013,'848180020',225,NO,KG,40,35,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',227,NO,KG,100,21,333,0,0,0,0,0,0,0,0,0,100,21,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',234,NO,KG,439,551,1599,218,287,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,264,823
2,2013,'848180020',245,NO,KG,121,123,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,123,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',302,NO,KG,270,1301,4936,179,498,2900,0,0,0,0,0,0,0,0,0,81,798,1461,0,0,0,0,0,0,10,5,575,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180020',304,NO,KG,176807,36729,236903,42501,4231,22374,41532,1438,9881,1909,2224,15088,6825,4295,25254,4302,2451,19388,2096,2138,18037,2365,1066,10425,1882,3011,21143,36304,4329,22639,2090,3935,25626,32210,3941,25081,2791,3670,21967
2,2013,'848180020',305,NO,KG,919,3009,13464,166,649,2687,226,406,2113,20,138,311,0,0,0,46,300,954,0,0,0,40,23,305,0,0,0,30,93,240,0,0,0,48,222,895,343,1178,5959
2,2013,'848180090',103,NO,KG,2808053,325010,1237103,177583,15278,53458,153006,18940,57695,280508,28958,83674,276744,28746,118691,185887,28092,111345,162052,21628,99891,373955,48503,211194,189911,22797,106147,208942,29439,110340,230253,16201,58514,310634,29741,107760,258578,36687,118394
2,2013,'848180090',105,NO,KG,13321661,4193593,5233401,899493,257217,496241,1177857,296894,368452,932559,547450,421834,1329931,672309,554065,1304136,434144,425940,1443654,367874,412624,1343953,546041,574908,939696,334323,439606,1061645,209827,364321,1048439,199001,384130,914457,153507,384509,925841,175006,406771
2,2013,'848180090',106,NO,KG,3978238,1610333,1439886,279757,86947,95611,295294,77483,100493,433239,133372,142827,497488,148914,139768,602452,223883,182341,424037,210621,171745,390136,176701,139026,335339,228824,157447,212768,94824,78757,221540,101031,96153,99516,59990,65199,186672,67743,70519
2,2013,'848180090',108,NO,KG,167,41,4007,0,0,0,12,10,208,0,0,0,4,8,2132,0,0,0,0,0,0,51,21,1189,0,0,0,100,2,478,0,0,0,0,0,0,0,0,0
2,2013,'848180090',110,NO,KG,1026536,683639,1847991,92878,112860,288608,85509,66913,169093,95824,79951,214899,126347,109642,282756,94490,91400,246257,113916,75400,203861,76434,23482,73405,72635,22745,63257,63197,23119,67121,64049,23739,74664,77535,31324,93921,63722,23064,70149
2,2013,'848180090',111,NO,KG,8569043,865055,1446182,1577007,59865,108229,1545261,79109,134577,552099,102603,148073,305522,82250,131765,279754,60508,112187,288031,79589,129265,447570,80866,141446,244929,58524,96570,202062,43767,80646,195352,65185,112722,1089121,73585,118256,1842335,79204,132446
2,2013,'848180090',112,NO,KG,7444,1413,17384,13,92,1572,10,159,332,0,0,0,32,31,2180,12,48,1062,4,16,666,39,0,321,26,59,1812,30,168,2524,53,110,1395,11,651,3600,7214,79,1920
2,2013,'848180090',113,NO,KG,994949,7188,78861,676685,2274,21551,15064,92,1107,36913,863,7025,183860,418,3868,16004,310,2026,30389,420,12780,8753,118,1102,0,0,0,10084,1408,15100,15605,1124,11915,1592,161,2387,0,0,0
2,2013,'848180090',117,NO,KG,243411,5013,149177,4,86,5726,41017,312,14779,118189,2440,13799,50,81,7133,13,320,17847,33,244,15565,59,334,12450,5,144,8056,4010,281,15264,40008,180,10238,15,327,17168,40008,264,11152
2,2013,'848180090',118,NO,KG,364716,465001,702470,33229,41067,67726,27135,32219,49293,24605,29791,39581,24177,26890,37731,39798,59394,82542,21281,19280,33649,42492,41113,76251,31705,47337,65747,30853,52788,73169,29212,48568,70955,29105,35699,58368,31124,30855,47458
2,2013,'848180090',123,NO,KG,503,2592,13705,0,0,0,1,774,3485,0,0,0,0,0,0,0,0,0,0,0,0,99,379,1240,255,700,3923,1,360,2440,147,379,2617,0,0,0,0,0,0
2,2013,'848180090',140,NO,KG,3,7,6844,0,0,0,0,0,0,0,0,0,3,7,6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180090',143,NO,KG,273296,19813,52358,4361,1405,1425,1273,1591,7398,14255,2315,3613,10065,2230,6565,14788,1877,4568,3656,1694,4162,10594,1821,7255,4783,1527,3481,13226,1735,1528,1200,29,349,25374,2154,2856,169721,1435,9158
2,2013,'848180090',144,NO,KG,2,10,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1493,0,0,0,1,5,2463,0,0,0
2,2013,'848180090',202,NO,KG,604,191,3268,0,0,0,210,56,972,106,40,706,2,3,296,0,0,0,82,28,532,0,0,0,204,64,762,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180090',203,NO,KG,17454,2917,22228,13,39,800,43,8,1337,614,93,1740,4,12,337,5228,797,3976,23,30,1082,1837,183,382,2286,638,6019,7363,1043,5065,15,34,563,21,39,437,7,1,490
2,2013,'848180090',204,NO,KG,696,1106,23167,34,23,2180,31,33,1456,65,31,2120,154,58,1730,1,92,727,64,69,2185,53,157,1724,72,236,4009,55,75,2286,45,45,1492,74,168,1613,48,119,1645
2,2013,'848180090',205,NO,KG,1186719,15212,298885,83798,1761,24545,83766,698,23249,47447,397,14495,80992,2102,21725,101584,1467,19127,47392,452,16743,168459,2624,43838,105815,800,24121,70104,1264,18089,95023,1327,22878,159909,1370,19830,142430,950,50245
2,2013,'848180090',206,NO,KG,24555,4507,63033,87,97,2921,1360,294,3522,1334,261,3083,2153,405,7885,2073,375,6047,2102,334,4601,1807,322,2893,2330,591,6920,4105,584,7794,4131,697,8348,411,153,3084,2662,394,5935
2,2013,'848180090',207,NO,KG,1352295,7438,50146,213010,962,4649,208030,70,3155,258185,729,8545,195261,752,4096,85030,522,2977,466,114,1672,37718,428,2114,112780,816,2431,321,332,3306,125579,1204,5774,50621,897,6907,65294,612,4520
2,2013,'848180090',208,NO,KG,101156,1783,12943,2,48,202,0,0,0,240,54,369,538,258,3165,36,260,2523,0,0,0,10,7,282,40015,315,1284,2,11,208,53,168,2296,152,43,280,60108,619,2334
2,2013,'848180090',209,NO,KG,268,86,2654,5,13,314,2,15,511,4,5,435,56,34,771,0,0,0,0,0,0,200,14,217,0,0,0,0,0,0,0,0,0,0,0,0,1,5,406
2,2013,'848180090',210,NO,KG,245398,13831,242752,61027,756,14683,38258,4064,21085,23614,2679,25001,751,319,34213,50403,4537,25262,332,161,23769,5939,195,9152,175,68,23070,60691,435,7565,823,213,23108,301,102,2746,3084,302,33098
2,2013,'848180090',213,NO,KG,4342645,159135,693545,434174,12926,36265,285658,11846,39025,367515,15681,70392,380514,11696,55278,146973,8574,43052,236566,8288,42906,601398,21717,85283,492403,15531,66662,188544,14468,70869,598902,17076,72436,192426,7925,61865,417572,13407,49512
2,2013,'848180090',215,NO,KG,170959,288221,3025089,12487,22387,263996,12543,26319,270032,13259,29537,362596,12634,17225,148292,8258,15177,203337,9861,20461,244785,11453,21605,279898,18172,24474,137560,24609,34893,292572,7234,16162,237449,18696,30540,291144,21753,29441,293428
2,2013,'848180090',218,NO,KG,16307,1980,9393,15995,1500,6141,221,184,1223,2,49,584,0,0,0,0,0,0,0,0,0,17,27,264,0,0,0,0,0,0,2,110,503,0,0,0,70,110,678
2,2013,'848180090',220,NO,KG,90521,24663,140992,8298,2541,9038,8656,1558,7230,3415,2040,15895,7689,3152,18683,5241,1884,10403,10997,2899,13579,15169,2805,17356,10691,1081,5051,4823,2488,16388,2056,891,6611,7425,931,7338,6061,2393,13420
2,2013,'848180090',222,NO,KG,16761,4686,31036,12,588,2456,20,81,2239,18,7,1294,5521,1031,4937,5817,1617,6691,7,41,607,48,23,723,22,30,661,5148,889,4197,19,39,1431,3,4,207,126,336,5593
2,2013,'848180090',223,NO,KG,5633,465,13628,36,41,888,1,3,335,487,180,1220,41,37,652,21,69,1165,2,9,1476,0,0,0,3,9,4312,5002,68,1509,3,11,1185,0,0,0,37,38,886
2,2013,'848180090',225,NO,KG,3380,1925,34443,292,42,2852,200,50,859,1,10,1210,679,786,9169,177,176,3966,200,51,860,432,143,1620,208,66,1995,565,419,7468,2,7,259,208,51,1295,416,124,2890
2,2013,'848180090',227,NO,KG,1564,937,6233,2,50,341,39,4,205,35,10,552,95,10,576,803,311,1844,0,0,0,0,0,0,0,0,0,0,0,0,269,19,1131,283,529,1358,38,4,226
2,2013,'848180090',230,NO,KG,24900,331,443,0,0,0,0,0,0,0,0,0,0,0,0,12100,174,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,157,232,0,0,0
2,2013,'848180090',237,NO,KG,150,84,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,84,530,0,0,0,0,0,0,0,0,0
2,2013,'848180090',241,NO,KG,78,610,880,0,0,0,0,0,0,0,0,0,0,0,0,28,303,432,0,0,0,27,137,219,0,0,0,23,170,229,0,0,0,0,0,0,0,0,0
2,2013,'848180090',242,NO,KG,21,146,1456,0,0,0,0,0,0,1,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,144,1154,0,0,0,0,0,0,0,0,0
2,2013,'848180090',245,NO,KG,6601,2345,35394,111,100,1992,0,0,0,299,226,2335,727,183,4184,1111,251,2575,625,114,2975,416,87,1956,477,92,1457,602,139,3134,374,104,2224,1551,683,8351,308,366,4211
2,2013,'848180090',302,NO,KG,154,289,12413,1,5,244,15,40,1640,0,0,0,11,18,1908,0,0,0,30,105,2090,0,0,0,8,18,483,20,12,425,46,82,1761,23,9,3862,0,0,0
2,2013,'848180090',304,NO,KG,2253727,109481,3317346,58433,10797,277041,95081,7309,185246,170602,9577,399388,43232,12520,293852,82685,9203,293156,136005,8857,279666,77142,14414,293165,71673,7456,180290,280517,7544,277593,478300,7977,256584,557094,7970,385263,202963,5857,196102
2,2013,'848180090',305,NO,KG,8457,4817,54591,453,352,2349,718,1003,7700,3576,414,2480,108,58,1301,1403,475,8468,496,557,3209,208,259,2270,322,185,1587,152,210,5439,213,172,7791,372,743,4461,436,389,7536
2,2013,'848180090',323,NO,KG,7,20,257,0,0,0,0,0,0,7,20,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180090',410,NO,KG,35,12,835,0,0,0,31,4,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,428,0,0,0,0,0,0,0,0,0
2,2013,'848180090',413,NO,KG,33,10,249,0,0,0,33,10,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848180090',551,NO,KG,1,4,515,0,0,0,0,0,0,1,4,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
