wwExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2015,'860800000',213,  ,KG,0,13339,48543,0,1135,7606,0,1175,2563,0,155,3685,0,0,0,0,0,0,0,1524,4643,0,0,0,0,308,1474,0,787,2909,0,769,4180,0,596,3077,0,6890,18406
2,2015,'860800000',220,  ,KG,0,1213,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,432,513,0,781,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860800000',225,  ,KG,0,1866,8661,0,0,0,0,0,0,0,1371,6254,0,0,0,0,0,0,0,0,0,0,170,774,0,0,0,0,0,0,0,325,1633,0,0,0,0,0,0
2,2015,'860800000',302,  ,KG,0,8,846,0,0,0,0,0,0,0,8,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860800000',304,  ,KG,0,60408,841721,0,0,0,0,0,0,0,2,239,0,0,0,0,0,0,0,15832,232608,0,16857,250552,0,15887,235641,0,11830,122681,0,0,0,0,0,0,0,0,0
2,2015,'860900000',103,NO,KG,1033,2500708,952231,74,164676,90994,90,250894,117845,253,343140,121355,62,97725,33326,60,163348,55629,47,140840,55536,94,203615,65683,56,110100,31453,105,441065,171921,55,144210,35619,93,279355,101902,44,161740,70968
2,2015,'860900000',105,NO,KG,32587,30010540,7792539,1140,1586765,421658,1289,2025659,498481,15098,2311594,548445,1506,2495512,597296,1196,1908681,467667,2446,3640413,929698,1545,2240365,636005,1357,2290378,765557,1827,3438710,802370,1247,1723050,399067,2157,3656796,983778,1779,2692617,742517
2,2015,'860900000',106,NO,KG,105,13718,14560,0,0,0,0,0,0,0,0,0,0,0,0,2,238,209,0,0,0,0,0,0,0,0,0,0,0,0,1,3790,270,38,3610,5249,64,6080,8832
2,2015,'860900000',110,NO,KG,272,307742,51011,34,41231,7118,64,73984,11608,0,0,0,17,16795,2751,15,19016,2873,18,16795,2667,28,33092,5452,9,10350,1806,23,28211,4537,15,19270,3317,18,18770,3356,31,30228,5526
2,2015,'860900000',111,NO,KG,126,17510,23273,0,0,0,0,0,0,10,1130,2313,5,520,975,0,0,0,0,0,0,100,11000,17392,0,0,0,0,0,0,0,0,0,11,4860,2593,0,0,0
2,2015,'860900000',112,NO,KG,8,5735,5728,0,0,0,2,2850,1854,0,0,0,0,0,0,2,375,1183,0,0,0,1,366,455,0,0,0,2,444,1208,0,0,0,1,1700,1028,0,0,0
2,2015,'860900000',113,NO,KG,1,3740,244,0,0,0,0,0,0,0,0,0,0,0,0,1,3740,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',118,NO,KG,3,8160,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2300,234,0,0,0,0,0,0,0,0,0,2,5860,563,0,0,0
2,2015,'860900000',123,NO,KG,1,1581,13127,0,0,0,0,0,0,1,1581,13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',147,NO,KG,1,3900,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3900,429,0,0,0
2,2015,'860900000',202,NO,KG,167,18198,24595,7,4730,8500,22,1953,422,18,1995,330,40,2632,6824,0,0,0,25,2442,381,15,1646,258,0,0,0,0,0,0,0,0,0,40,2800,7880,0,0,0
2,2015,'860900000',203,NO,KG,12,13168,70772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7768,44658,0,0,0,1,2700,13013,0,0,0,0,0,0,0,0,0,1,2700,13101
2,2015,'860900000',205,NO,KG,7,7260,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7260,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',206,NO,KG,4,17070,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4320,290,0,0,0,0,0,0,3,12750,876,0,0,0,0,0,0,0,0,0
2,2015,'860900000',207,NO,KG,119,60722,459593,2,4400,33026,2,4400,29876,1,627,2338,2,1900,29261,2,4400,29970,0,0,0,51,17140,91212,44,11445,81380,2,4400,30528,8,1750,66925,5,10260,65077,0,0,0
2,2015,'860900000',208,NO,KG,5,33200,246,0,0,0,0,0,0,5,33200,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',210,NO,KG,21,18805,24437,1,478,6179,1,130,249,0,0,0,1,220,636,0,0,0,2,1600,270,9,1872,11568,1,2200,323,0,0,0,1,500,3572,1,835,307,4,10970,1333
2,2015,'860900000',213,NO,KG,201,67693,158075,3,11770,1306,2,4180,2208,0,0,0,42,2331,642,8,14690,6778,53,19115,13927,0,0,0,48,8679,129647,0,0,0,45,6928,3567,0,0,0,0,0,0
2,2015,'860900000',218,NO,KG,1,2200,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200,856,0,0,0
2,2015,'860900000',220,NO,KG,5,15110,1393,2,4600,462,2,8300,669,0,0,0,0,0,0,0,0,0,0,0,0,1,2210,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',222,NO,KG,112,403554,29062,1,2185,409,0,0,0,4,14050,1892,1,2060,269,19,70980,2791,3,11460,437,24,89615,4010,34,128355,6232,3,11380,691,15,57043,11197,2,7330,292,6,9096,842
2,2015,'860900000',225,NO,KG,1,19000,215296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19000,215296,0,0,0,0,0,0
2,2015,'860900000',234,NO,KG,5,20500,1865,0,0,0,4,16600,1529,0,0,0,0,0,0,1,3900,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',235,NO,KG,2,7680,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7680,299,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',245,NO,KG,1,8120,16879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8120,16879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',246,NO,KG,2,216,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,216,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',302,NO,KG,8,19200,10546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4800,3198,3,7200,663,3,7200,6685,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',304,NO,KG,758,286865,456228,22,5232,20006,405,48618,148225,30,21300,53345,156,17120,26427,24,6045,12433,22,8984,5376,36,91520,51862,14,39659,64633,5,37415,61125,15,6780,1791,28,3192,10402,1,1000,603
2,2015,'860900000',410,NO,KG,12,37100,3000,0,0,0,0,0,0,0,0,0,12,37100,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',601,NO,KG,2,3528,6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2250,313,0,0,0,0,0,0,0,0,0,1,1278,5963,0,0,0
2,2015,'860900000',602,NO,KG,29,95290,208,0,0,0,0,0,0,29,95290,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'860900000',606,NO,KG,1,3720,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3720,303,0,0,0
2,2015,'870110000',105,NO,KG,8,645,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140,383,0,0,0,0,0,0,0,0,0,0,0,0,5,505,766
2,2015,'870110000',106,NO,KG,4,529,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,582,2,279,510
2,2015,'870110000',111,NO,KG,1,525,566,0,0,0,0,0,0,0,0,0,0,0,0,1,525,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870110000',118,NO,KG,2064,70920,84669,258,8865,9966,258,8865,9966,0,0,0,0,0,0,258,8865,9966,0,0,0,0,0,0,0,0,0,516,17730,19932,258,8865,11613,258,8865,11613,258,8865,11613
2,2015,'870110000',207,NO,KG,13,713,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,1452,9,541,2901
2,2015,'870120000',203,NO,KG,283,2332746,2837192,21,173106,212278,32,275552,337756,19,157302,185791,8,66558,78777,27,217988,264899,15,131671,165511,25,205213,244131,37,292716,362537,25,212812,245469,9,82288,92435,35,279941,347753,30,237599,299855
2,2015,'870120000',207,NO,KG,49,398719,569137,3,25022,38482,5,40078,57389,0,0,0,1,10001,13616,2,17689,24584,0,0,0,7,60695,82961,3,24885,37612,0,0,0,12,88871,125858,4,29748,43308,12,101730,145327
2,2015,'870120000',210,NO,KG,7,58902,78979,0,0,0,2,16706,22249,0,0,0,0,0,0,1,8331,11032,1,8741,11774,2,16660,22667,1,8464,11257,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870120000',213,NO,KG,1,12000,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,9269,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870120000',304,NO,KG,1,8000,956,0,0,0,0,0,0,0,0,0,1,8000,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870120000',601,NO,KG,2,21600,47205,0,0,0,2,21600,47205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870130000',210,NO,KG,3,48716,41938,3,48716,41938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870130000',304,NO,KG,2,64084,76564,2,64084,76564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190011',103,NO,KG,26,92107,94837,0,0,0,3,10860,10640,0,0,0,4,14790,13782,0,0,0,4,12627,18366,1,3945,3667,5,18800,16649,0,0,0,3,10140,10785,3,10890,10871,3,10055,10077
2,2015,'870190011',105,NO,KG,6,17805,14846,0,0,0,2,6290,5444,0,0,0,0,0,0,0,0,0,1,3000,3166,0,0,0,2,5415,5007,0,0,0,1,3100,1229,0,0,0,0,0,0
2,2015,'870190011',111,NO,KG,1,4500,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4500,2763,0,0,0,0,0,0
2,2015,'870190011',205,NO,KG,358,2419895,3448361,18,122695,192203,2,14070,21225,0,0,0,102,667367,920894,59,370091,517086,6,32897,50080,49,356066,563995,0,0,0,49,339916,450910,0,0,0,73,516793,731968,0,0,0
2,2015,'870190011',210,NO,KG,376,2126451,3080135,13,104908,169728,3,30447,48995,77,450551,630166,35,165729,232780,22,108094,160734,1,7278,10846,30,149915,218813,53,263077,371885,53,296324,419898,3,16590,22834,24,147962,206503,62,385576,586953
2,2015,'870190011',213,NO,KG,196,1279866,2048483,8,47880,82409,8,62515,96541,14,99703,158628,4,38874,70934,3,33348,65287,1,10260,11287,30,170850,279307,6,43875,83158,50,333645,529769,21,133835,211137,44,262211,399019,7,42870,61007
2,2015,'870190011',220,NO,KG,344,1518861,1924478,32,153700,180866,23,95300,122591,37,159340,199967,86,382324,463426,29,138980,169067,5,25820,30120,27,116937,169729,30,130300,182457,17,71000,95240,3,12960,20893,20,85920,110761,35,146280,179361
2,2015,'870190011',222,NO,KG,36,227010,315476,0,0,0,1,9030,13850,2,10120,13951,1,5520,8697,0,0,0,0,0,0,7,40820,57774,10,56550,83685,0,0,0,2,16660,25629,12,80690,100906,1,7620,10984
2,2015,'870190011',225,NO,KG,1,5128,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5128,1725,0,0,0,0,0,0,0,0,0
2,2015,'870190011',234,NO,KG,78,243360,307719,9,28080,34944,0,0,0,12,37440,48050,36,112320,140632,6,18720,23741,0,0,0,0,0,0,0,0,0,0,0,0,9,28080,35971,6,18720,24381,0,0,0
2,2015,'870190011',304,NO,KG,30,292085,611524,10,108049,220067,0,0,0,1,11462,20342,3,33373,69095,2,16990,39157,3,33420,71859,2,11803,25194,0,0,0,1,10632,21127,5,39220,71808,3,27136,72875,0,0,0
2,2015,'870190019',103,NO,KG,4,9570,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8120,8715,0,0,0,1,1450,2291
2,2015,'870190019',111,NO,KG,18,27678,21930,2,2460,2422,0,0,0,3,3690,3485,0,0,0,1,1520,1710,0,0,0,5,11080,7007,1,1450,1352,4,4578,3460,2,2900,2494,0,0,0,0,0,0
2,2015,'870190019',118,NO,KG,2,2457,4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1087,3871,1,1370,1096,0,0,0,0,0,0,0,0,0
2,2015,'870190019',123,NO,KG,3,5136,5320,1,2450,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,1908,1,786,1289,0,0,0,0,0,0,0,0,0
2,2015,'870190019',205,NO,KG,2,5200,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5200,800,0,0,0,0,0,0,0,0,0
2,2015,'870190019',213,NO,KG,1,4500,2288,0,0,0,1,4500,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190019',220,NO,KG,3,3360,6606,0,0,0,1,1600,2879,0,0,0,0,0,0,1,440,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1320,2475
2,2015,'870190019',225,NO,KG,1,1043,6573,0,0,0,0,0,0,1,1043,6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190019',234,NO,KG,1,2835,1846,0,0,0,0,0,0,0,0,0,1,2835,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190019',304,NO,KG,66,44195,75610,0,0,0,0,0,0,26,14088,25199,22,10731,18928,3,2148,4320,8,9243,17160,2,1600,2441,2,4535,4385,0,0,0,0,0,0,0,0,0,3,1850,3177
2,2015,'870190019',601,NO,KG,1,740,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,740,1019
2,2015,'870190090',105,NO,KG,5,48845,43899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31800,27795,1,15900,13855,1,400,1777,0,0,0,0,0,0,1,745,472
2,2015,'870190090',111,NO,KG,2,8720,4731,1,4220,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4500,2702,0,0,0,0,0,0
2,2015,'870190090',204,NO,KG,1,1078,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1078,2885,0,0,0
2,2015,'870190090',210,NO,KG,2,11400,4705,0,0,0,0,0,0,2,11400,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190090',213,NO,KG,5,22600,89040,0,0,0,0,0,0,3,4500,5684,0,0,0,1,1500,1837,0,0,0,0,0,0,0,0,0,1,16600,81519,0,0,0,0,0,0,0,0,0
2,2015,'870190090',220,NO,KG,6,13742,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9836,6895,0,0,0,4,3906,7725,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190090',222,NO,KG,2,1440,2543,0,0,0,2,1440,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870190090',223,NO,KG,2,21700,23054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10700,22635,0,0,0,1,11000,419,0,0,0
2,2015,'870190090',304,NO,KG,143,200476,261807,0,0,0,0,0,0,56,29464,92055,31,38391,70312,16,9349,25249,2,99790,6053,9,5463,14401,5,3609,7695,14,6420,21588,0,0,0,0,0,0,10,7990,24454
2,2015,'870210000',103,  ,NO,0,100,1783972,0,2,36026,0,1,18247,0,6,111481,0,1,13358,0,0,0,0,5,88195,0,2,36694,0,7,124051,0,10,178563,0,12,215185,0,26,462865,0,28,499307
2,2015,'870210000',105,  ,NO,0,2,23955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23955,0,0,0,0,0,0
2,2015,'870210000',106,  ,NO,0,1,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870210000',213,  ,NO,0,2,7013,0,0,0,0,0,0,0,2,7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870210000',221,  ,NO,0,1,60441,0,1,60441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870210000',224,  ,NO,0,3,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100,0,2,2200,0,0,0
2,2015,'870210000',234,  ,NO,0,1,9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9041,0,0,0
2,2015,'870210000',401,  ,NO,0,1,10565,0,1,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870210000',601,  ,NO,0,3,152488,0,0,0,0,0,0,0,0,0,0,1,49611,0,0,0,0,2,102877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870290000',105,  ,NO,0,10,201208,0,4,194171,0,1,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2864,0,2,2629,0,0,0,0,0,0,0,0,0,0,1,469
2,2015,'870290000',304,  ,NO,0,6,22890,0,1,11616,0,0,0,0,1,3015,0,1,796,0,0,0,0,0,0,0,1,5099,0,0,0,0,2,2364,0,0,0,0,0,0,0,0,0
2,2015,'870310000',103,  ,NO,0,6,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870310000',105,  ,NO,0,332,33859,0,56,5013,0,0,0,0,20,1480,0,5,2276,0,0,0,0,121,10349,0,5,2439,0,0,0,0,6,1837,0,0,0,0,5,2429,0,114,8036
2,2015,'870310000',106,  ,NO,0,132,12038,0,0,0,0,10,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2118,0,0,0,0,111,8241,0,0,0,0,0,0
2,2015,'870310000',111,  ,NO,0,5,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1597,0,2,1635,0,0,0,0,0,0,0,1,538,0,0,0,0,0,0
2,2015,'870310000',213,  ,NO,0,1,28526,0,0,0,0,0,0,0,1,28526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870310000',222,  ,NO,0,55,56286,0,10,12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42964,0,1,1097,0,0,0
2,2015,'870310000',302,  ,NO,0,297,261685,0,0,0,0,5,3095,0,2,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,45369,0,210,185839,0,26,24025
2,2015,'870310000',304,  ,NO,0,1610,1048661,0,81,63337,0,31,31784,0,195,103065,0,139,65116,0,196,99128,0,293,157463,0,138,73848,0,60,38357,0,43,18313,0,174,213145,0,221,155553,0,39,29552
2,2015,'870321000',103,  ,NO,0,2,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3042,0,0,0,0,0,0
2,2015,'870321000',105,  ,NO,0,1158,183271,0,78,9180,0,7,1354,0,0,0,0,61,6392,0,127,5414,0,53,7580,0,342,10733,0,127,11578,0,51,7111,0,37,6884,0,113,13540,0,162,103505
2,2015,'870321000',106,  ,NO,0,342,107734,0,0,0,0,19,4793,0,2,705,0,30,5262,0,31,49677,0,44,7025,0,79,13995,0,0,0,0,94,17295,0,15,2245,0,0,0,0,28,6737
2,2015,'870321000',110,  ,NO,0,14,3544,0,0,0,0,7,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,4,697,0,2,388,0,0,0,0,0,0,0,0,0,0,1,1165
2,2015,'870321000',111,  ,NO,0,809,802042,0,378,368943,0,50,50554,0,24,25580,0,20,20370,0,33,37371,0,13,14001,0,105,104267,0,30,31131,0,72,71730,0,51,49117,0,32,27951,0,1,1027
2,2015,'870321000',113,  ,NO,0,6,9135,0,3,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2491,0,1,2251,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870321000',118,  ,NO,0,21,22763,0,8,8367,0,2,1724,0,6,5467,0,0,0,0,1,1043,0,0,0,0,0,0,0,3,5447,0,0,0,0,0,0,0,1,715,0,0,0
2,2015,'870321000',123,  ,NO,0,71,114927,0,4,4196,0,6,6385,0,3,3162,0,13,20632,0,4,8716,0,1,1119,0,1,912,0,12,20997,0,16,15225,0,5,13106,0,3,12693,0,3,7784
2,2015,'870321000',124,  ,NO,0,8,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,719,0,7,3105,0,0,0,0,0,0
2,2015,'870321000',205,  ,NO,0,93,274138,0,16,44578,0,2,267,0,21,60651,0,4,12267,0,5,3332,0,5,15808,0,10,32897,0,8,23099,0,0,0,0,7,20962,0,0,0,0,15,60277
2,2015,'870321000',207,  ,NO,0,2,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1380,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870321000',208,  ,NO,0,2167,4353523,0,0,0,0,0,0,0,0,0,0,2,5081,0,0,0,0,312,627998,0,234,471027,0,362,715665,0,202,413239,0,250,498641,0,482,971054,0,323,650818
2,2015,'870321000',210,  ,NO,0,753,968121,0,7,7364,0,0,0,0,3,3092,0,4,8340,0,12,7466,0,0,0,0,19,14232,0,11,13077,0,294,393181,0,316,408855,0,77,100851,0,10,11663
2,2015,'870321000',213,  ,NO,0,1014,2340154,0,197,360344,0,76,238988,0,33,99034,0,18,75707,0,101,278120,0,57,177220,0,63,173738,0,71,241155,0,59,154742,0,59,119433,0,155,229224,0,125,192449
2,2015,'870321000',218,  ,NO,0,4,16307,0,0,0,0,1,5935,0,1,3676,0,0,0,0,1,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4057,0,0,0,0,0,0
2,2015,'870321000',220,  ,NO,0,1363,1743975,0,112,159166,0,2,931,0,151,160606,0,170,225050,0,63,94427,0,134,165529,0,111,151974,0,169,201865,0,195,233801,0,93,129221,0,91,121853,0,72,99552
2,2015,'870321000',223,  ,NO,0,2011,2353280,0,189,238832,0,117,135286,0,228,287978,0,51,60595,0,127,145228,0,92,100899,0,221,282487,0,402,420623,0,300,336696,0,229,276534,0,10,11484,0,45,56638
2,2015,'870321000',225,  ,NO,0,2,1598,0,0,0,0,1,1332,0,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870321000',227,  ,NO,0,30,157718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7850,0,19,97481,0,10,52387,0,0,0,0,0,0
2,2015,'870321000',234,  ,NO,0,321,423344,0,0,0,0,0,0,0,0,0,0,21,28679,0,0,0,0,61,81627,0,2,2664,0,58,77428,0,124,165226,0,0,0,0,8,10595,0,47,57125
2,2015,'870321000',242,  ,NO,0,535,700240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1277,0,0,0,0,0,0,0,8,10842,0,6,8046,0,0,0,0,0,0,0,520,680075
2,2015,'870321000',245,  ,NO,0,9,16987,0,2,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2954,0,2,3897,0,0,0,0,2,4719,0,1,1757,0,0,0,0,0,0
2,2015,'870321000',246,  ,NO,0,2764,3119578,0,464,522774,0,375,428314,0,22,25920,0,10,10081,0,79,88874,0,141,151803,0,289,338543,0,372,422626,0,187,208933,0,229,258093,0,403,447667,0,193,215950
2,2015,'870321000',302,  ,NO,0,5,7828,0,0,0,0,0,0,0,2,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5046,0,0,0
2,2015,'870321000',304,  ,NO,0,202,427105,0,26,36305,0,27,43407,0,12,23145,0,20,34654,0,14,25103,0,15,28370,0,15,25718,0,16,127380,0,6,9295,0,21,22788,0,15,20359,0,15,30581
2,2015,'870321000',305,  ,NO,0,60,63529,0,6,4946,0,8,6368,0,10,11231,0,1,2936,0,3,4443,0,18,13616,0,11,12301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7688
2,2015,'870321000',410,  ,NO,0,1,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870321000',551,  ,NO,0,3,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870321000',601,  ,NO,0,3,2079,0,1,219,0,0,0,0,2,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870322000',103,  ,NO,0,2,5898,0,1,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
