aExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2012,'847740000',218,NO,KG,1,618,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847740000',220,NO,KG,2,305,2075,0,0,0,0,0,0,0,0,0,1,153,699,0,0,0,0,0,0,0,0,0,1,152,1376,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847740000',304,NO,KG,1265,15358,64113,262,2761,4779,23,344,3763,3,92,1205,2,103,1252,77,773,3418,350,2993,7012,23,225,1323,189,2105,4178,23,2671,24133,268,2888,8165,40,158,1771,5,245,3114
2,2012,'847751000',105,NO,KG,111,908134,994006,14,304700,181285,9,49200,56721,9,57200,80264,9,65800,93478,6,38500,53209,4,24100,31897,11,59272,82464,1,33000,43241,7,63800,82353,18,71142,108501,10,63160,76354,13,78260,104239
2,2012,'847751000',207,NO,KG,2,51520,240366,0,0,0,2,51520,240366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847751000',304,NO,KG,100,750,2246,0,0,0,0,0,0,0,0,0,60,350,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,300,800,0,0,0,10,100,289
2,2012,'847759000',103,NO,KG,4,47200,53944,0,0,0,0,0,0,0,0,0,1,18000,16220,0,0,0,1,7200,11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22000,26214
2,2012,'847759000',105,NO,KG,325,161027,173216,1,1000,1102,0,0,0,25,125,3922,1,8249,5955,3,4290,3344,0,0,0,50,3745,9697,15,25233,18044,1,5460,2845,10,10685,18680,30,66427,33819,189,35813,75808
2,2012,'847759000',106,NO,KG,15,179944,103633,2,16240,9066,1,28080,9738,1,21310,25041,0,0,0,0,0,0,2,1600,8261,2,16050,7266,2,41864,17534,3,44700,17672,0,0,0,1,2400,4162,1,7700,4893
2,2012,'847759000',113,NO,KG,1,315,4000,0,0,0,1,315,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847759000',143,NO,KG,16,4743,75229,0,0,0,0,0,0,0,0,0,0,0,0,1,430,10718,11,3300,45704,0,0,0,3,920,16787,0,0,0,0,0,0,0,0,0,1,93,2020
2,2012,'847759000',205,NO,KG,1,45,278,0,0,0,0,0,0,0,0,0,0,0,0,1,45,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847759000',210,NO,KG,1,2169,7894,0,0,0,0,0,0,0,0,0,0,0,0,1,2169,7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847759000',213,NO,KG,3,6578,39534,0,0,0,1,70,6100,0,0,0,1,1200,5386,1,5308,28048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847759000',215,NO,KG,1,5,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,332
2,2012,'847759000',220,NO,KG,21,2140,87015,0,0,0,3,270,12243,0,0,0,0,0,0,1,90,3841,2,130,6743,4,440,19353,2,400,13331,3,210,9996,1,50,4288,0,0,0,5,550,17220
2,2012,'847759000',225,NO,KG,15,610,6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,210,2932,0,0,0,8,400,3461
2,2012,'847759000',304,NO,KG,48,33491,145072,1,250,2522,2,20955,49249,1,1500,32041,0,0,0,0,0,0,9,825,8153,5,175,2819,8,2011,20432,18,6815,20343,4,960,9513,0,0,0,0,0,0
2,2012,'847780000',103,NO,KG,651,461963,728582,104,44516,61930,3,19500,40514,72,35855,29510,25,43712,69909,56,10027,25538,41,6770,5774,76,96818,150882,8,93815,134425,3,15740,40296,82,27305,40183,107,49250,90042,74,18655,39579
2,2012,'847780000',105,NO,KG,47358,906214,846440,29,74065,81054,17,25890,43418,32,114249,77205,22,91773,40175,10100,50759,28206,31,77658,95499,109,51340,57059,5407,116928,113357,48,50250,68191,31368,55744,36539,176,97599,123108,19,99959,82629
2,2012,'847780000',106,NO,KG,345,395325,452301,4,1933,7778,177,33458,46375,8,2674,5571,9,81659,109375,6,70320,77140,5,21691,33290,7,48750,32773,1,1800,248,11,58423,47024,8,53368,40929,6,16119,42740,103,5130,9058
2,2012,'847780000',108,NO,KG,1,200,5312,1,200,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847780000',111,NO,KG,6,4159,12349,2,539,1587,0,0,0,0,0,0,1,3210,9362,2,300,1100,0,0,0,0,0,0,1,110,300,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847780000',112,NO,KG,5,2559,4243,0,0,0,0,0,0,0,0,0,2,12,930,2,2277,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,558,0,0,0
2,2012,'847780000',113,NO,KG,22252,25706,11312,4056,1434,1361,1128,456,446,2448,774,797,1730,12562,1322,1152,433,439,1152,272,273,2928,1237,1222,1,5400,1700,1032,347,346,2376,802,809,1969,1221,1780,2280,768,817
2,2012,'847780000',118,NO,KG,3,2489,899,3,2489,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847780000',143,NO,KG,99,19851,401935,9,1789,33269,18,2747,52139,8,1058,25526,11,2490,56173,0,0,0,1,120,2121,8,1300,29276,2,700,19640,7,1436,38064,7,1714,32018,11,3495,58329,17,3002,55380
2,2012,'847780000',203,NO,KG,11,2906,8424,0,0,0,10,2898,7653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,771,0,0,0,0,0,0
2,2012,'847780000',205,NO,KG,199,7437,50606,13,344,2122,0,0,0,15,478,3635,8,260,1868,7,260,1798,1,374,1217,21,717,5263,19,720,4561,19,710,5264,19,593,4746,26,994,6808,51,1987,13324
2,2012,'847780000',207,NO,KG,2,41,524,0,0,0,0,0,0,0,0,0,0,0,0,1,21,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,242,0,0,0
2,2012,'847780000',210,NO,KG,21,436,9229,0,0,0,0,0,0,0,0,0,0,0,0,1,336,8780,0,0,0,0,0,0,0,0,0,20,100,449,0,0,0,0,0,0,0,0,0
2,2012,'847780000',213,NO,KG,177,596986,1999322,5,351,7646,6,4268,55012,16,5101,24843,3,32219,95270,5,16808,26311,69,6325,39674,6,63864,152347,9,41162,433938,6,2323,14335,6,6729,57054,8,408775,1058439,38,9061,34453
2,2012,'847780000',215,NO,KG,15,18872,340989,0,0,0,0,0,0,0,0,0,0,0,0,1,10,661,0,0,0,1,8787,151536,0,0,0,3,7513,145306,8,2300,41147,1,235,1661,1,27,678
2,2012,'847780000',218,NO,KG,2,226,1413,0,0,0,0,0,0,1,130,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1057,0,0,0,0,0,0,0,0,0
2,2012,'847780000',220,NO,KG,48,39878,184974,4,2832,22922,2,2080,9647,6,3175,13227,1,61,416,0,0,0,0,0,0,2,112,800,0,0,0,9,13932,59093,7,1024,3875,14,14517,63667,3,2145,11327
2,2012,'847780000',222,NO,KG,20,2302,7082,0,0,0,0,0,0,1,100,459,3,400,1190,1,190,529,9,1152,3356,1,76,256,2,150,486,0,0,0,1,78,263,0,0,0,2,156,543
2,2012,'847780000',223,NO,KG,1,96,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,330,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847780000',225,NO,KG,3,12952,54928,1,4059,21216,1,5977,18600,0,0,0,0,0,0,0,0,0,1,2916,15112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847780000',302,NO,KG,22,7395,45662,0,0,0,0,0,0,4,908,5267,5,900,6365,0,0,0,1,251,1193,0,0,0,0,0,0,4,2250,9459,6,1460,6192,2,1626,17186,0,0,0
2,2012,'847780000',304,NO,KG,152,35660,256375,15,4658,16584,7,582,6229,6,126,4678,5,4892,28109,30,15186,85946,41,1524,28381,3,324,15748,21,1963,12430,3,5356,40558,13,109,1380,3,617,10798,5,323,5534
2,2012,'847790010',103,  ,KG,0,3542631,2555839,0,236992,187760,0,278822,190196,0,377110,307043,0,292291,225676,0,384167,262836,0,353232,238135,0,301998,176157,0,308392,206058,0,263790,185753,0,185536,134051,0,266197,193207,0,294104,248967
2,2012,'847790010',105,  ,KG,0,29559794,11111759,0,2637015,991879,0,1300837,570370,0,2399544,892863,0,1779542,763821,0,2975164,1061114,0,2311368,883165,0,3156935,1143413,0,2508252,926423,0,2465874,859806,0,2711932,1015213,0,2754053,1023667,0,2559278,980025
2,2012,'847790010',106,  ,KG,0,2159294,1778801,0,150501,142548,0,117168,117322,0,326907,165448,0,218277,171628,0,152852,116502,0,125724,118447,0,111846,143922,0,108196,165773,0,211238,125535,0,193790,186910,0,291598,222615,0,151197,102151
2,2012,'847790010',108,  ,KG,0,2668,30143,0,210,2204,0,431,2660,0,745,4266,0,0,0,0,60,3958,0,377,6551,0,171,3324,0,73,922,0,1,232,0,59,2343,0,474,3480,0,67,203
2,2012,'847790010',110,  ,KG,0,213810,204745,0,26182,21494,0,6136,8974,0,23146,19675,0,14595,11668,0,17977,17210,0,20614,17040,0,15705,15211,0,26540,23872,0,10029,8057,0,22023,18838,0,15708,24747,0,15155,17959
2,2012,'847790010',111,  ,KG,0,211854,468594,0,15711,32204,0,24021,51451,0,18429,60984,0,17642,36315,0,13917,40587,0,15710,33520,0,23708,43573,0,14507,31697,0,13758,32208,0,23218,42624,0,18346,32256,0,12887,31175
2,2012,'847790010',112,  ,KG,0,2272,43729,0,42,3090,0,200,4383,0,27,1940,0,20,1847,0,0,0,0,213,3422,0,76,2326,0,26,805,0,1574,19952,0,28,2071,0,47,2510,0,19,1383
2,2012,'847790010',113,  ,KG,0,11444,105574,0,336,8074,0,808,18643,0,708,15694,0,573,7944,0,280,5359,0,298,3800,0,451,7830,0,583,5669,0,377,5429,0,917,5306,0,130,613,0,5983,21213
2,2012,'847790010',117,  ,KG,0,12971,78628,0,2600,9362,0,1344,6277,0,1233,7394,0,384,6227,0,1634,10471,0,1682,5978,0,508,5632,0,1826,7691,0,569,4312,0,221,4258,0,361,7305,0,609,3721
2,2012,'847790010',118,  ,KG,0,2625,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,435,798,0,0,0,0,485,2696,0,1607,1173,0,44,1942,0,37,424,0,17,501,0,0,0
2,2012,'847790010',123,  ,KG,0,164299,278496,0,13274,29243,0,15194,34707,0,13746,20398,0,199,5670,0,17710,22330,0,6655,19326,0,13520,29341,0,30084,41764,0,10527,15563,0,40567,37292,0,1002,15919,0,1821,6943
2,2012,'847790010',143,  ,KG,0,14369,181353,0,825,10433,0,2104,25718,0,1350,17762,0,1355,18681,0,1005,16310,0,175,2546,0,1515,19272,0,950,12947,0,1578,19402,0,220,3118,0,832,10340,0,2460,24824
2,2012,'847790010',203,  ,KG,0,72,2370,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,36,981,0,0,0,0,0,0,0,32,625,0,4,222,0,0,0,0,0,0
2,2012,'847790010',204,  ,KG,0,45,1858,0,2,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1005,0,0,0,0,0,0,0,22,636,0,0,0
2,2012,'847790010',205,  ,KG,0,4169,13606,0,42,853,0,6,567,0,0,0,0,0,297,0,0,0,0,16,553,0,844,3903,0,0,0,0,19,409,0,3200,5654,0,0,0,0,42,1370
2,2012,'847790010',206,  ,KG,0,5022,107326,0,1599,39335,0,0,0,0,0,0,0,0,0,0,20,6380,0,2,228,0,109,1731,0,170,2166,0,1807,34052,0,300,1287,0,540,13505,0,475,8642
2,2012,'847790010',207,  ,KG,0,1595,13450,0,25,442,0,50,1329,0,1216,4431,0,28,241,0,128,2358,0,2,389,0,53,1538,0,1,275,0,46,579,0,0,0,0,4,269,0,42,1599
2,2012,'847790010',208,  ,KG,0,1072,10283,0,93,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,273,0,12,242,0,0,0,0,0,0,0,945,8971,0,18,266
2,2012,'847790010',209,  ,KG,0,273,17592,0,11,1924,0,28,511,0,0,0,0,11,2213,0,20,774,0,13,1761,0,21,2058,0,45,1028,0,17,1768,0,14,1567,0,78,2217,0,15,1771
2,2012,'847790010',210,  ,KG,0,18771,287764,0,1139,42076,0,861,18232,0,4420,51739,0,262,6684,0,504,5511,0,182,4732,0,122,6748,0,330,906,0,77,251,0,560,2583,0,8829,104360,0,1485,43942
2,2012,'847790010',213,  ,KG,0,508269,1597637,0,8822,107870,0,83895,332800,0,35891,176200,0,5008,94853,0,8938,101178,0,17577,106360,0,304666,210829,0,7192,73410,0,5421,94368,0,5571,85861,0,4201,81704,0,21087,132204
2,2012,'847790010',215,  ,KG,0,3956,166753,0,123,12045,0,161,8403,0,561,11971,0,91,5366,0,208,13454,0,115,5322,0,353,18314,0,406,7924,0,80,4974,0,651,23578,0,591,16010,0,616,39392
2,2012,'847790010',218,  ,KG,0,4704,9961,0,0,0,0,0,0,0,10,749,0,4600,6630,0,0,0,0,0,0,0,16,658,0,11,483,0,0,0,0,0,0,0,7,1075,0,60,366
2,2012,'847790010',220,  ,KG,0,42748,166592,0,709,12685,0,2729,20809,0,847,18343,0,843,23005,0,26734,34404,0,1652,11472,0,6896,20474,0,544,2523,0,113,3687,0,444,5581,0,636,5485,0,601,8124
2,2012,'847790010',222,  ,KG,0,5,234,0,0,0,0,0,0,0,0,0,0,5,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',223,  ,KG,0,32,261,0,32,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',225,  ,KG,0,14124,130930,0,589,6182,0,373,4514,0,969,7645,0,1813,17426,0,150,2686,0,72,1800,0,550,7406,0,1144,14714,0,1414,19047,0,1524,10892,0,1588,16158,0,3938,22460
2,2012,'847790010',227,  ,KG,0,410,7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,7325,0,0,0,0,150,342,0,0,0,0,0,0
2,2012,'847790010',228,  ,KG,0,1125,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',245,  ,KG,0,31618,17604,0,0,0,0,0,0,0,0,0,0,20,874,0,0,0,0,24,1280,0,31574,15450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',302,  ,KG,0,30801,320296,0,3251,12637,0,2104,45424,0,1565,44335,0,2945,37080,0,4107,25222,0,1958,15362,0,2879,32342,0,3843,34022,0,1166,15407,0,5708,27159,0,213,7779,0,1062,23527
2,2012,'847790010',304,  ,KG,0,196991,1349226,0,12995,86428,0,10082,104098,0,9973,98673,0,12515,104887,0,7659,42901,0,15159,97743,0,14231,79047,0,45277,127624,0,13274,73626,0,16635,111346,0,25501,127094,0,13690,295759
2,2012,'847790010',305,  ,KG,0,59,2488,0,0,0,0,8,902,0,0,0,0,32,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,665,0,0,0,0,0,0
2,2012,'847790010',409,  ,KG,0,19,458,0,0,0,0,19,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',410,  ,KG,0,33,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,223,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',413,  ,KG,0,35,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790010',501,  ,KG,0,47,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,676,0,0,0
2,2012,'847790010',508,  ,KG,0,450,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1577,0,0,0
2,2012,'847790010',601,  ,KG,0,1273,18064,0,0,0,0,0,0,0,12,406,0,0,0,0,0,0,0,0,0,0,0,0,0,492,5902,0,0,0,0,0,0,0,480,6091,0,289,5665
2,2012,'847790090',103,  ,KG,0,555657,438496,0,4668,11995,0,15614,10057,0,8616,20907,0,36652,23192,0,24371,32333,0,5649,23689,0,14099,13314,0,4133,14691,0,3725,10157,0,208835,128269,0,17277,20154,0,212018,129738
2,2012,'847790090',105,  ,KG,0,714534,568884,0,21586,34510,0,15412,22154,0,29235,34763,0,17850,22197,0,101006,69006,0,20790,35995,0,39346,39824,0,24554,42104,0,112721,59804,0,236955,100441,0,68613,65245,0,26466,42841
2,2012,'847790090',106,  ,KG,0,138346,192235,0,11375,11656,0,0,0,0,13154,18802,0,5803,4100,0,4373,9383,0,309,2286,0,28864,13473,0,38035,14045,0,667,2356,0,1591,6325,0,16442,54773,0,17733,55036
2,2012,'847790090',108,  ,KG,0,48,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,10,239,0,0,0,0,0,0,0,0,0,0,37,319,0,0,0,0,0,0,0,1,582
2,2012,'847790090',110,  ,KG,0,304,5052,0,20,495,0,0,0,0,0,0,0,2,243,0,0,0,0,15,964,0,40,245,0,17,1188,0,108,452,0,64,825,0,0,0,0,38,640
2,2012,'847790090',111,  ,KG,0,7702,30897,0,87,1366,0,291,1791,0,175,1789,0,196,815,0,274,906,0,963,2508,0,2416,3961,0,599,9718,0,303,2265,0,241,1081,0,481,1360,0,1676,3337
2,2012,'847790090',112,  ,KG,0,25,940,0,0,0,0,0,0,0,16,318,0,0,0,0,0,0,0,0,0,0,2,276,0,0,0,0,0,0,0,0,0,0,0,0,0,7,346
2,2012,'847790090',113,  ,KG,0,1296,12379,0,0,0,0,170,1240,0,270,1490,0,0,0,0,240,1304,0,373,4673,0,69,600,0,91,1153,0,80,812,0,3,1107,0,0,0,0,0,0
2,2012,'847790090',117,  ,KG,0,4853,14476,0,7,622,0,0,0,0,46,483,0,0,0,0,0,0,0,0,0,0,73,2054,0,2413,6007,0,1148,2426,0,193,708,0,973,2176,0,0,0
2,2012,'847790090',118,  ,KG,0,76,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242,0,0,0,0,13,563,0,0,0,0,62,914
2,2012,'847790090',143,  ,KG,0,263,6749,0,0,0,0,0,0,0,67,1170,0,54,705,0,8,214,0,12,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4112
2,2012,'847790090',202,  ,KG,0,7,310,0,0,0,0,0,0,0,0,0,0,0,0,0,7,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',203,  ,KG,0,39,768,0,0,0,0,0,0,0,0,0,0,18,294,0,0,0,0,6,224,0,0,0,0,15,250,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',204,  ,KG,0,7,825,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,7,318
2,2012,'847790090',205,  ,KG,0,2310,14503,0,0,0,0,0,0,0,0,0,0,1,236,0,0,292,0,408,906,0,120,757,0,10,924,0,811,2320,0,40,488,0,130,798,0,790,7782
2,2012,'847790090',207,  ,KG,0,106,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,5,525,0,84,892,0,0,0,0,0,0,0,0,0,0,0,0,0,17,480,0,0,0
2,2012,'847790090',208,  ,KG,0,27,1139,0,0,0,0,0,0,0,0,0,0,11,891,0,16,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',209,  ,KG,0,52,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,373,0,49,977,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',210,  ,KG,0,323,10093,0,0,0,0,0,0,0,0,233,0,120,2839,0,0,0,0,45,1312,0,0,0,0,2,758,0,155,4594,0,1,357,0,0,0,0,0,0
2,2012,'847790090',213,  ,KG,0,16075,192488,0,547,12868,0,845,18660,0,3449,12742,0,376,8963,0,577,13778,0,832,10462,0,419,11490,0,1072,16348,0,153,4842,0,1598,10880,0,1314,25239,0,4893,46216
2,2012,'847790090',215,  ,KG,0,758,22129,0,6,311,0,164,1839,0,6,592,0,6,2492,0,13,2493,0,0,0,0,0,0,0,438,8792,0,19,1041,0,42,249,0,0,0,0,64,4320
2,2012,'847790090',217,  ,KG,0,9390,89227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9390,89227,0,0,0,0,0,0,0,0,0
2,2012,'847790090',218,  ,KG,0,71088,40887,0,0,0,0,0,0,0,0,0,0,3,231,0,0,0,0,0,0,0,71085,40656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',220,  ,KG,0,862,14576,0,0,0,0,1,233,0,338,1552,0,160,1987,0,0,0,0,0,308,0,0,0,0,0,0,0,40,686,0,172,1177,0,73,2174,0,78,6459
2,2012,'847790090',223,  ,KG,0,16,843,0,0,0,0,0,0,0,10,541,0,0,0,0,0,0,0,0,0,0,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',225,  ,KG,0,5036,42854,0,107,1713,0,187,3852,0,1084,7157,0,374,3657,0,168,1686,0,876,7152,0,82,719,0,563,954,0,5,215,0,68,1449,0,225,2148,0,1297,12152
2,2012,'847790090',228,  ,KG,0,980,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,980,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',302,  ,KG,0,4348,36977,0,39,1195,0,74,3607,0,28,2161,0,2905,9593,0,15,222,0,87,1842,0,77,3548,0,33,1567,0,58,1217,0,648,6290,0,19,873,0,365,4862
2,2012,'847790090',304,  ,KG,0,20378,149574,0,2624,12099,0,2265,28806,0,1951,15853,0,1071,10840,0,480,7801,0,4425,10639,0,1143,10091,0,1447,12714,0,204,6458,0,704,12561,0,2816,9921,0,1248,11791
2,2012,'847790090',410,  ,KG,0,6,1712,0,4,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1450,0,0,0,0,0,0,0,0,0
2,2012,'847790090',601,  ,KG,0,9,445,0,0,0,0,9,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',602,  ,KG,0,100,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847790090',606,  ,KG,0,8,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,299,0,0,0
2,2012,'847810000',208,NO,KG,1,6086,57652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6086,57652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847810000',213,NO,KG,18,261463,3231985,0,0,0,0,0,0,0,0,0,0,0,0,7,33204,434705,3,26040,341003,3,37048,424600,1,40366,521605,0,0,0,0,0,0,2,68607,933493,2,56198,576579
2,2012,'847890000',103,  ,KG,0,18,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1172,0,0,0
2,2012,'847890000',105,  ,KG,0,24,796,0,0,0,0,0,0,0,0,0,0,0,0,0,20,372,0,4,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847890000',112,  ,KG,0,8,446,0,8,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'847890000',205,  ,KG,0,1758,41482,0,22,1063,0,16,309,0,20,1221,0,107,5254,0,66,1020,0,50,1920,0,3,226,0,102,6575,0,63,3340,0,151,5235,0,1158,15319,0,0,0
2,2012,'847890000',207,  ,KG,0,1049,75408,0,0,0,0,36,3275,0,46,4475,0,90,5015,0,176,9954,0,164,10485,0,49,6903,0,115,5260,0,30,2082,0,202,15123,0,66,7236,0,75,5600
2,2012,'847890000',210,  ,KG,0,1565,57126,0,0,0,0,0,0,0,40,2084,0,35,2098,0,0,0,0,1,265,0,0,0,0,1446,48692,0,0,0,0,0,0,0,43,3987,0,0,0
2,2012,'847890000',213,  ,KG,0,22899,642440,0,630,35926,0,334,25800,0,7108,52642,0,521,36695,0,1688,66177,0,469,44806,0,1243,54691,0,786,38207,0,2789,82269,0,4773,94567,0,483,37136,0,2075,73524
2,2012,'847890000',215,  ,KG,0,15,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,501,0,0,0,0,0,0
2,2012,'847890000',220,  ,KG,0,671839,1330553,0,0,0,0,0,0,0,282264,413386,0,123939,252369,0,199170,424460,0,65279,236569,0,0,0,0,66,1703,0,0,0,0,978,1201,0,143,865,0,0,0
2,2012,'847890000',227,  ,KG,0,1338,17666,0,53,475,0,54,801,0,27,1126,0,196,1336,0,126,2188,0,59,1680,0,108,3419,0,30,1184,0,0,0,0,484,3884,0,53,703,0,148,870
2,2012,'847890000',232,  ,KG,0,60,1021,0,0,0,0,0,0,0,0,0,0,19,352,0,0,0,0,38,447,0,0,0,0,0,0,0,0,0,0,3,222,0,0,0,0,0,0
2,2012,'847890000',246,  ,KG,0,132,1371,0,19,485,0,0,0,0,0,0,0,0,0,0,0,0,0,19,536,0,0,0,0,0,0,0,0,0,0,0,0,0,94,350,0,0,0
2,2012,'847890000',304,  ,KG,0,333,1571,0,0,0,0,0,0,0,296,716,0,0,0,0,35,239,0,0,0,0,0,0,0,0,0,0,2,616,0,0,0,0,0,0,0,0,0
2,2012,'847910000',103,NO,KG,5,44626,31311,0,0,0,0,0,0,0,0,0,0,0,0,2,626,2786,0,0,0,0,0,0,1,43000,25500,0,0,0,0,0,0,2,1000,3025,0,0,0
2,2012,'847910000',105,NO,KG,605,33161,42740,49,4468,5703,0,0,0,2,190,259,145,5272,7306,49,3605,4620,109,6694,7801,22,1270,1697,87,3744,4536,3,495,710,9,900,894,21,1824,1850,109,4699,7364
